7.594408  	8.319797 
7.462199  	8.231033 
7.331226  	8.288225 
7.201556  	8.306789 
7.073262  	8.046408 
6.946419  	8.009276 
6.821110  	8.294674 
6.697418  	8.275300 
6.575437  	8.313338 
6.455262  	8.198502 
6.336997  	7.990173 
6.220751  	8.294651 
6.106639  	8.403691 
5.994782  	8.308142 
5.885310  	8.210705 
5.778357  	7.983473 
5.674067  	7.855310 
5.572589  	7.604291 
5.474079  	8.208652 
5.378700  	8.199827 
5.286622  	8.101016 
5.198020  	8.321223 
5.113075  	8.501328 
5.031972  	8.188860 
4.954900  	8.204793 
4.882050  	8.274301 
4.813613  	8.590052 
4.749780  	8.285042 
4.690740  	8.349256 
4.636674  	8.311669 
4.587760  	8.267099 
4.544163  	8.317853 
4.506037  	8.394312 
4.473524  	8.433530 
4.446745  	8.345184 
4.425805  	8.287088 
4.410787  	8.295912 
4.401751  	8.387360 
4.398735  	8.449525 
4.401751  	8.331100 
4.410787  	8.453683 
4.425805  	8.366457 
4.446745  	8.333327 
4.473524  	8.315972 
4.506037  	8.351028 
4.544163  	8.410678 
4.587760  	8.460380 
4.636674  	8.347063 
4.690740  	8.376452 
4.749780  	8.417382 
4.813613  	8.511372 
4.882050  	8.457821 
4.954900  	8.491779 
5.031972  	8.423474 
5.113075  	8.427164 
5.198020  	8.466155 
5.286622  	8.366086 
5.378700  	8.376091 
5.474079  	8.307334 
5.572589  	8.241930 
5.674067  	8.298034 
5.778357  	8.266818 
7.501222  	7.970370 
7.367340  	7.985396 
7.234650  	8.206056 
7.103218  	8.284713 
6.973115  	8.141242 
6.844416  	8.142773 
6.717204  	8.283069 
6.591563  	8.077030 
6.467585  	8.293222 
6.345369  	8.242906 
6.225016  	7.893323 
6.106639  	8.006862 
5.990353  	8.189339 
5.876283  	8.256160 
5.764561  	8.126013 
5.655325  	7.833509 
5.548723  	8.222976 
5.444909  	8.157474 
5.344046  	8.204858 
5.246304  	8.187977 
5.151860  	8.262661 
5.060900  	8.299930 
4.973613  	8.297124 
4.890198  	8.271754 
4.810855  	8.457478 
4.735790  	8.418930 
4.665208  	8.363712 
4.599316  	8.374519 
4.538318  	8.347029 
4.482414  	8.343777 
4.431798  	8.512395 
4.386651  	8.270574 
4.347144  	8.353054 
4.313433  	8.340170 
4.285654  	8.252175 
4.263923  	8.250575 
4.248333  	8.305230 
4.238951  	8.336294 
4.235819  	8.315495 
4.238951  	8.328640 
4.248333  	8.426326 
4.263923  	8.346219 
4.285654  	8.330309 
4.313433  	8.349105 
4.347144  	8.322224 
4.386651  	8.328900 
4.431798  	8.394360 
4.482414  	8.404435 
4.538318  	8.445912 
4.599316  	8.432918 
4.665208  	8.426364 
4.735790  	8.445682 
4.810855  	8.440597 
4.890198  	8.460562 
4.973613  	8.470338 
5.060900  	8.342655 
5.151860  	8.307316 
5.246304  	8.439297 
5.344046  	8.235179 
5.444909  	8.460249 
5.548723  	8.310390 
5.655325  	8.320988 
7.410445  	8.189270 
7.274894  	8.260399 
7.140486  	8.182837 
7.007287  	8.234230 
6.875369  	8.214567 
6.744806  	8.481769 
6.615679  	8.038467 
6.488072  	8.099639 
6.362078  	8.246524 
6.237794  	8.153628 
6.115325  	8.265369 
5.994782  	8.254623 
5.876283  	8.125417 
5.759955  	8.202729 
5.645931  	8.087709 
5.534354  	8.118554 
5.425376  	8.228901 
5.319155  	8.240844 
5.215861  	8.261370 
5.115670  	8.240314 
5.018769  	8.273104 
4.925351  	8.296306 
4.835618  	8.309817 
4.749780  	8.313582 
4.668052  	8.338237 
4.590651  	8.406917 
4.517802  	8.335086 
4.449728  	8.327324 
4.386651  	8.359335 
4.328789  	8.317244 
4.276354  	8.313967 
4.229549  	8.312161 
4.188561  	8.341872 
4.153562  	8.358497 
4.124707  	8.302030 
4.102123  	8.409329 
4.085916  	8.414275 
4.076160  	8.332243 
4.072903  	8.348904 
4.076160  	8.326586 
4.085916  	8.369962 
4.102123  	8.400162 
4.124707  	8.384600 
4.153562  	8.386712 
4.188561  	8.381525 
4.229549  	8.451425 
4.276354  	8.392843 
4.328789  	8.426196 
4.386651  	8.412991 
4.449728  	8.420830 
4.517802  	8.419712 
4.590651  	8.505303 
4.668052  	8.426940 
4.749780  	8.413131 
4.835618  	8.427550 
4.925351  	8.384684 
5.018769  	8.343166 
5.115670  	8.305452 
5.215861  	8.371593 
5.319155  	8.251371 
5.425376  	8.435063 
5.534354  	8.372652 
7.322169  	8.227029 
7.184952  	8.169179 
7.048829  	8.114811 
6.913865  	8.258155 
6.780130  	8.266807 
6.647697  	8.210199 
6.516645  	8.253596 
6.387060  	8.227735 
6.259033  	8.416003 
6.132661  	8.239856 
6.008050  	8.172291 
5.885310  	8.352476 
5.764561  	8.144882 
5.645931  	8.081824 
5.529557  	8.220590 
5.415583  	8.293593 
5.304165  	8.082865 
5.195466  	8.232022 
5.089662  	7.946003 
4.986937  	8.257898 
4.887484  	8.251084 
4.791507  	8.295339 
4.699219  	8.274700 
4.610843  	8.305236 
4.526606  	8.322183 
4.446745  	8.384454 
4.371498  	8.359328 
4.301109  	8.316722 
4.235819  	8.345287 
4.175868  	8.301131 
4.121488  	8.338895 
4.072903  	8.333539 
4.030322  	8.372387 
3.993938  	8.389380 
3.963920  	8.317774 
3.940415  	8.343411 
3.923540  	8.305548 
3.913380  	8.303354 
3.909987  	8.360500 
3.913380  	8.405618 
3.923540  	8.355495 
3.940415  	8.348680 
3.963920  	8.407764 
3.993938  	8.579209 
4.030322  	8.408644 
4.072903  	8.388262 
4.121488  	8.413164 
4.175868  	8.381692 
4.235819  	8.399619 
4.301109  	8.424521 
4.371498  	8.418370 
4.446745  	8.440559 
4.526606  	8.409058 
4.610843  	8.421783 
4.699219  	8.384023 
4.791507  	8.401587 
4.887484  	8.379885 
4.986937  	8.265499 
5.089662  	8.284160 
5.195466  	8.215953 
5.304165  	8.352705 
5.415583  	8.349054 
7.236484  	8.427061 
7.097611  	8.150691 
6.959780  	8.269979 
6.823055  	8.220925 
6.687503  	8.274166 
6.553199  	8.198905 
6.420218  	8.230625 
6.288647  	8.209242 
6.158574  	8.002713 
6.030098  	8.212133 
5.903321  	8.221678 
5.778357  	8.383128 
5.655325  	8.218389 
5.534354  	8.278244 
5.415583  	8.306216 
5.299158  	8.241176 
5.185239  	8.292523 
5.073994  	8.275689 
4.965602  	8.350154 
4.860255  	8.310073 
4.758155  	8.264911 
4.659515  	8.289340 
4.564560  	8.300220 
4.473524  	8.302551 
4.386651  	8.342784 
4.304193  	8.391347 
4.226410  	8.366469 
4.153562  	8.349045 
4.085916  	8.315581 
4.023731  	8.305734 
3.967267  	8.296696 
3.916769  	8.377401 
3.872472  	8.322886 
3.834590  	8.340722 
3.803315  	8.313497 
3.778811  	8.327141 
3.761211  	8.346378 
3.750611  	8.380226 
3.747071  	8.430918 
3.750611  	8.374293 
3.761211  	8.419504 
3.778811  	8.445607 
3.803315  	8.412728 
3.834590  	8.430253 
3.872472  	8.425752 
3.916769  	8.413798 
3.967267  	8.414753 
4.023731  	8.400900 
4.085916  	8.429792 
4.153562  	8.374113 
4.226410  	8.521834 
4.304193  	8.390076 
4.386651  	8.424948 
4.473524  	8.368077 
4.564560  	8.440423 
4.659515  	8.401233 
4.758155  	8.302015 
4.860255  	8.343696 
4.965602  	8.300733 
5.073994  	8.230493 
5.185239  	8.321620 
5.299158  	8.346288 
7.153483  	8.295413 
7.012967  	8.261169 
6.873439  	8.023832 
6.734961  	8.164673 
6.597600  	8.174454 
6.461427  	8.188241 
6.326518  	8.060641 
6.192956  	8.082626 
6.060830  	8.267246 
5.930236  	7.980573 
5.801278  	8.257145 
5.674067  	7.888892 
5.548723  	8.249933 
5.425376  	8.277131 
5.304165  	8.256041 
5.185239  	8.254091 
5.068760  	7.993407 
4.954900  	8.267352 
4.843845  	8.300321 
4.735790  	8.294051 
4.630946  	8.280025 
4.529537  	8.313824 
4.431798  	8.400356 
4.337976  	8.356156 
4.248333  	8.386966 
4.163137  	8.399392 
4.082666  	8.414820 
4.007207  	8.414272 
3.937046  	8.373373 
3.872472  	8.332864 
3.813769  	8.348613 
3.761211  	8.410199 
3.715059  	8.354607 
3.675555  	8.417762 
3.642915  	8.385057 
3.617325  	8.326574 
3.598935  	8.351759 
3.587855  	8.403875 
3.584155  	8.411473 
3.587855  	8.393265 
3.598935  	8.434842 
3.617325  	8.434884 
3.642915  	8.406277 
3.675555  	8.431386 
3.715059  	8.412140 
3.761211  	8.467417 
3.813769  	8.389440 
3.872472  	8.408796 
3.937046  	8.431768 
4.007207  	8.394698 
4.082666  	8.455358 
4.163137  	8.535031 
4.248333  	8.427100 
4.337976  	8.381353 
4.431798  	8.409215 
4.529537  	8.354859 
4.630946  	8.325187 
4.735790  	8.287414 
4.843845  	8.232633 
4.954900  	8.230275 
5.068760  	8.366568 
5.185239  	8.319087 
7.073262  	8.301458 
6.931119  	8.237104 
6.789909  	8.229076 
6.649693  	8.256858 
6.510533  	8.417852 
6.372499  	8.178813 
6.235666  	8.240442 
6.100116  	8.096369 
5.965934  	8.008116 
5.833216  	8.311568 
5.702064  	8.293704 
5.572589  	7.936040 
5.444909  	8.152754 
5.319155  	8.209057 
5.195466  	8.270817 
5.073994  	8.217617 
4.954900  	8.210882 
4.838362  	8.250574 
4.724568  	8.274107 
4.613720  	8.295833 
4.506037  	8.330882 
4.401751  	8.268733 
4.301109  	8.326404 
4.204372  	8.353989 
4.111817  	8.380266 
4.023731  	8.378063 
3.940415  	8.399633 
3.862177  	8.376218 
3.789332  	8.383536 
3.722197  	8.388538 
3.661085  	8.380832 
3.606302  	8.387196 
3.558142  	8.318107 
3.516876  	8.334382 
3.482749  	8.373358 
3.455973  	8.365594 
3.436719  	8.378028 
3.425115  	8.382180 
3.421239  	8.436501 
3.425115  	8.384691 
3.436719  	8.407395 
3.455973  	8.389737 
3.482749  	8.400483 
3.516876  	8.420552 
3.558142  	8.417725 
3.606302  	8.421611 
3.661085  	8.398904 
3.722197  	8.407362 
3.789332  	8.420237 
3.862177  	8.448468 
3.940415  	8.440140 
4.023731  	8.509243 
4.111817  	8.483248 
4.204372  	8.386516 
4.301109  	8.338227 
4.401751  	8.476504 
4.506037  	8.345536 
4.613720  	8.411924 
4.724568  	8.355523 
4.838362  	8.516798 
4.954900  	8.278581 
5.073994  	8.264022 
6.995915  	8.436917 
6.852168  	8.053604 
6.709297  	8.195322 
6.567359  	8.109944 
6.426416  	8.169427 
6.286536  	8.123501 
6.147791  	8.196956 
6.010258  	8.074650 
5.874024  	7.974075 
5.739181  	8.268801 
5.605830  	8.254636 
5.474079  	8.247071 
5.344046  	8.252568 
5.215861  	8.232745 
5.089662  	8.267198 
4.965602  	8.313446 
4.843845  	8.251902 
4.724568  	8.230762 
4.607964  	8.273805 
4.494241  	8.328754 
4.383625  	8.340008 
4.276354  	8.337273 
4.172689  	8.351361 
4.072903  	8.369425 
3.977289  	8.372582 
3.886156  	8.370619 
3.799824  	8.376899 
3.718630  	8.363380 
3.642915  	8.349359 
3.573030  	8.334251 
3.509321  	8.307695 
3.452131  	8.352198 
3.401789  	8.335913 
3.358602  	8.346818 
3.322850  	8.354780 
3.294775  	8.428209 
3.274574  	8.392438 
3.262393  	8.396145 
3.258322  	8.425276 
3.262393  	8.410129 
3.274574  	8.441514 
3.294775  	8.416410 
3.322850  	8.411154 
3.358602  	8.432759 
3.401789  	8.418569 
3.452131  	8.393261 
3.509321  	8.399169 
3.573030  	8.394457 
3.642915  	8.377864 
3.718630  	8.396312 
3.799824  	8.414701 
3.886156  	8.391700 
3.977289  	8.364127 
4.072903  	8.343352 
4.172689  	8.260830 
4.276354  	8.295336 
4.383625  	8.422373 
4.494241  	8.259899 
4.607964  	8.339541 
4.724568  	8.350941 
4.843845  	8.306759 
4.965602  	8.253923 
6.921539  	8.265945 
6.776214  	8.259065 
6.631707  	8.150795 
6.488072  	7.857932 
6.345369  	8.193241 
6.203661  	8.171747 
6.063019  	8.095210 
5.923519  	8.158982 
5.785243  	8.240186 
5.648281  	8.178323 
5.512731  	8.261172 
5.378700  	8.152057 
5.246304  	8.217689 
5.115670  	8.146211 
4.986937  	8.256267 
4.860255  	8.197971 
4.735790  	8.173446 
4.613720  	8.242139 
4.494241  	8.324005 
4.377566  	8.294943 
4.263923  	8.340092 
4.153562  	8.377920 
4.046753  	8.362253 
3.943782  	8.360876 
3.844959  	8.384849 
3.750611  	8.382025 
3.661085  	8.375762 
3.576742  	8.355687 
3.497957  	8.357537 
3.425115  	8.341296 
3.358602  	8.345475 
3.298800  	8.371384 
3.246081  	8.358148 
3.200794  	8.364547 
3.163259  	8.386584 
3.133754  	8.409085 
3.112508  	8.409871 
3.099691  	8.430765 
3.095406  	8.433933 
3.099691  	8.419440 
3.112508  	8.424238 
3.133754  	8.412187 
3.163259  	8.425526 
3.200794  	8.420271 
3.246081  	8.418272 
3.298800  	8.413531 
3.358602  	8.421303 
3.425115  	8.400846 
3.497957  	8.378344 
3.576742  	8.379287 
3.661085  	8.403344 
3.750611  	8.377745 
3.844959  	8.332244 
3.943782  	8.337483 
4.046753  	8.309241 
4.153562  	8.327801 
4.263923  	8.330086 
4.377566  	8.218356 
4.494241  	8.285903 
4.613720  	8.287552 
4.735790  	8.302626 
4.860255  	8.317463 
6.850231  	8.301688 
6.703360  	8.271763 
6.557247  	8.279889 
6.411945  	8.187103 
6.267508  	8.335961 
6.123999  	8.297535 
5.981485  	8.177290 
5.840037  	8.208327 
5.699736  	8.181187 
5.560669  	8.121142 
5.422929  	8.248509 
5.286622  	8.157953 
5.151860  	8.084249 
5.018769  	8.022288 
4.887484  	8.235926 
4.758155  	8.252472 
4.630946  	8.200052 
4.506037  	8.247012 
4.383625  	8.262298 
4.263923  	8.334862 
4.147167  	8.382013 
4.033614  	8.372233 
3.923540  	8.361783 
3.817247  	8.351579 
3.715059  	8.370631 
3.617325  	8.375621 
3.524415  	8.386470 
3.436719  	8.346401 
3.354648  	8.334170 
3.278624  	8.320075 
3.209075  	8.349674 
3.146433  	8.340653 
3.091116  	8.382151 
3.043524  	8.388952 
3.004025  	8.406940 
2.972940  	8.406967 
2.950536  	8.391316 
2.937012  	8.408647 
2.932490  	8.444072 
2.937012  	8.417477 
2.950536  	8.434858 
2.972940  	8.446684 
3.004025  	8.427611 
3.043524  	8.413977 
