YY,XX,wav,flux,flux_err,fwhm,vel
101,169.0,145.0,0.0,0.0,0.0,0.0,0.0
102,170.0,145.0,0.0,0.0,0.0,0.0,0.0
103,171.0,145.0,0.0,0.0,0.0,0.0,0.0
104,172.0,145.0,0.0,0.0,0.0,0.0,0.0
105,173.0,145.0,0.0,0.0,0.0,0.0,0.0
106,174.0,145.0,0.0,0.0,0.0,0.0,0.0
107,148.0,146.0,0.0,0.0,0.0,0.0,0.0
108,149.0,146.0,0.0,0.0,0.0,0.0,0.0
109,150.0,146.0,0.0,0.0,0.0,0.0,0.0
110,151.0,146.0,0.0,0.0,0.0,0.0,0.0
111,152.0,146.0,0.0,0.0,0.0,0.0,0.0
112,153.0,146.0,0.0,0.0,0.0,0.0,0.0
113,154.0,146.0,0.0,0.0,0.0,0.0,0.0
114,155.0,146.0,0.0,0.0,0.0,0.0,0.0
115,156.0,146.0,0.0,0.0,0.0,0.0,0.0
116,157.0,146.0,0.0,0.0,0.0,0.0,0.0
117,158.0,146.0,0.0,0.0,0.0,0.0,0.0
118,159.0,146.0,0.0,0.0,0.0,0.0,0.0
119,160.0,146.0,0.0,0.0,0.0,0.0,0.0
120,161.0,146.0,6560.4,0.22086811,988.0848,1600.0,0.0
121,162.0,146.0,0.0,0.0,0.0,0.0,0.0
122,163.0,146.0,0.0,0.0,0.0,0.0,0.0
123,164.0,146.0,0.0,0.0,0.0,0.0,0.0
124,165.0,146.0,0.0,0.0,0.0,0.0,0.0
125,166.0,146.0,0.0,0.0,0.0,0.0,0.0
126,167.0,146.0,0.0,0.0,0.0,0.0,0.0
127,168.0,146.0,0.0,0.0,0.0,0.0,0.0
128,169.0,146.0,0.0,0.0,0.0,0.0,0.0
129,170.0,146.0,0.0,0.0,0.0,0.0,0.0
130,171.0,146.0,0.0,0.0,0.0,0.0,0.0
131,172.0,146.0,0.0,0.0,0.0,0.0,0.0
132,173.0,146.0,6562.2,0.34906259,1838.9016,1600.0,0.0
133,174.0,146.0,0.0,0.0,0.0,0.0,0.0
134,148.0,147.0,0.0,0.0,0.0,0.0,0.0
135,149.0,147.0,0.0,0.0,0.0,0.0,0.0
136,150.0,147.0,0.0,0.0,0.0,0.0,0.0
137,151.0,147.0,0.0,0.0,0.0,0.0,0.0
138,152.0,147.0,0.0,0.0,0.0,0.0,0.0
139,153.0,147.0,0.0,0.0,0.0,0.0,0.0
140,154.0,147.0,0.0,0.0,0.0,0.0,0.0
141,155.0,147.0,0.0,0.0,0.0,0.0,0.0
142,156.0,147.0,0.0,0.0,0.0,0.0,0.0
143,157.0,147.0,0.0,0.0,0.0,0.0,0.0
144,158.0,147.0,0.0,0.0,0.0,0.0,0.0
145,159.0,147.0,0.0,0.0,0.0,0.0,0.0
146,160.0,147.0,0.0,0.0,0.0,0.0,0.0
147,161.0,147.0,0.0,0.0,0.0,0.0,0.0
148,162.0,147.0,0.0,0.0,0.0,0.0,0.0
149,163.0,147.0,0.0,0.0,0.0,0.0,0.0
150,164.0,147.0,0.0,0.0,0.0,0.0,0.0
151,165.0,147.0,6556.8,0.35713431,1064.6025,1600.0,0.0
152,166.0,147.0,0.0,0.0,0.0,0.0,0.0
153,167.0,147.0,0.0,0.0,0.0,0.0,0.0
154,168.0,147.0,0.0,0.0,0.0,0.0,0.0
155,169.0,147.0,0.0,0.0,0.0,0.0,0.0
156,170.0,147.0,0.0,0.0,0.0,0.0,0.0
157,171.0,147.0,0.0,0.0,0.0,0.0,0.0
158,172.0,147.0,0.0,0.0,0.0,0.0,0.0
159,173.0,147.0,0.0,0.0,0.0,0.0,0.0
160,174.0,147.0,6562.2,0.31974084,1739.4248,1600.0,0.0
161,148.0,148.0,0.0,0.0,0.0,0.0,0.0
162,149.0,148.0,0.0,0.0,0.0,0.0,0.0
163,150.0,148.0,0.0,0.0,0.0,0.0,0.0
164,151.0,148.0,0.0,0.0,0.0,0.0,0.0
165,152.0,148.0,0.0,0.0,0.0,0.0,0.0
166,153.0,148.0,0.0,0.0,0.0,0.0,0.0
167,154.0,148.0,0.0,0.0,0.0,0.0,0.0
168,155.0,148.0,0.0,0.0,0.0,0.0,0.0
169,156.0,148.0,0.0,0.0,0.0,0.0,0.0
170,157.0,148.0,0.0,0.0,0.0,0.0,0.0
171,158.0,148.0,0.0,0.0,0.0,0.0,0.0
172,159.0,148.0,0.0,0.0,0.0,0.0,0.0
173,160.0,148.0,0.0,0.0,0.0,0.0,0.0
174,161.0,148.0,0.0,0.0,0.0,0.0,0.0
175,162.0,148.0,0.0,0.0,0.0,0.0,0.0
176,163.0,148.0,0.0,0.0,0.0,0.0,0.0
177,164.0,148.0,0.0,0.0,0.0,0.0,0.0
178,165.0,148.0,0.0,0.0,0.0,0.0,0.0
179,166.0,148.0,0.0,0.0,0.0,0.0,0.0
180,167.0,148.0,0.0,0.0,0.0,0.0,0.0
181,168.0,148.0,0.0,0.0,0.0,0.0,0.0
182,169.0,148.0,0.0,0.0,0.0,0.0,0.0
183,170.0,148.0,0.0,0.0,0.0,0.0,0.0
184,171.0,148.0,0.0,0.0,0.0,0.0,0.0
185,172.0,148.0,0.0,0.0,0.0,0.0,0.0
186,173.0,148.0,0.0,0.0,0.0,0.0,0.0
187,174.0,148.0,0.0,0.0,0.0,0.0,0.0
188,148.0,149.0,0.0,0.0,0.0,0.0,0.0
189,149.0,149.0,0.0,0.0,0.0,0.0,0.0
190,150.0,149.0,0.0,0.0,0.0,0.0,0.0
191,151.0,149.0,0.0,0.0,0.0,0.0,0.0
192,152.0,149.0,0.0,0.0,0.0,0.0,0.0
193,153.0,149.0,0.0,0.0,0.0,0.0,0.0
194,154.0,149.0,0.0,0.0,0.0,0.0,0.0
195,155.0,149.0,0.0,0.0,0.0,0.0,0.0
196,156.0,149.0,0.0,0.0,0.0,0.0,0.0
197,157.0,149.0,0.0,0.0,0.0,0.0,0.0
198,158.0,149.0,0.0,0.0,0.0,0.0,0.0
199,159.0,149.0,0.0,0.0,0.0,0.0,0.0
200,160.0,149.0,0.0,0.0,0.0,0.0,0.0
201,161.0,149.0,0.0,0.0,0.0,0.0,0.0
202,162.0,149.0,0.0,0.0,0.0,0.0,0.0
203,163.0,149.0,0.0,0.0,0.0,0.0,0.0
204,164.0,149.0,0.0,0.0,0.0,0.0,0.0
205,165,149, 6562.00,0.26778554,1130.7353,1600.0000,0.0000000
206,166.0,149.0,0.0,0.0,0.0,0.0,0.0
207,167.0,149.0,0.0,0.0,0.0,0.0,0.0
208,168.0,149.0,0.0,0.0,0.0,0.0,0.0
209,169.0,149.0,0.0,0.0,0.0,0.0,0.0
210,170.0,149.0,0.0,0.0,0.0,0.0,0.0
211,171.0,149.0,0.0,0.0,0.0,0.0,0.0
212,172.0,149.0,0.0,0.0,0.0,0.0,0.0
213,173.0,149.0,0.0,0.0,0.0,0.0,0.0
214,174.0,149.0,0.0,0.0,0.0,0.0,0.0
215,148.0,150.0,0.0,0.0,0.0,0.0,0.0
216,149.0,150.0,0.0,0.0,0.0,0.0,0.0
217,150.0,150.0,0.0,0.0,0.0,0.0,0.0
218,151.0,150.0,0.0,0.0,0.0,0.0,0.0
219,152.0,150.0,0.0,0.0,0.0,0.0,0.0
220,153.0,150.0,0.0,0.0,0.0,0.0,0.0
221,154.0,150.0,0.0,0.0,0.0,0.0,0.0
222,155.0,150.0,0.0,0.0,0.0,0.0,0.0
223,156.0,150.0,0.0,0.0,0.0,0.0,0.0
224,157.0,150.0,0.0,0.0,0.0,0.0,0.0
225,158.0,150.0,0.0,0.0,0.0,0.0,0.0
226,159.0,150.0,0.0,0.0,0.0,0.0,0.0
227,160.0,150.0,0.0,0.0,0.0,0.0,0.0
228,161.0,150.0,0.0,0.0,0.0,0.0,0.0
229,162.0,150.0,0.0,0.0,0.0,0.0,0.0
230,163.0,150.0,0.0,0.0,0.0,0.0,0.0
231,164.0,150.0,0.0,0.0,0.0,0.0,0.0
232,165.0,150.0,0.0,0.0,0.0,0.0,0.0
233,166.0,150.0,0.0,0.0,0.0,0.0,0.0
234,167.0,150.0,0.0,0.0,0.0,0.0,0.0
235,168.0,150.0,0.0,0.0,0.0,0.0,0.0
236,169.0,150.0,0.0,0.0,0.0,0.0,0.0
237,170.0,150.0,0.0,0.0,0.0,0.0,0.0
238,171.0,150.0,0.0,0.0,0.0,0.0,0.0
239,172.0,150.0,0.0,0.0,0.0,0.0,0.0
240,173.0,150.0,0.0,0.0,0.0,0.0,0.0
241,174.0,150.0,0.0,0.0,0.0,0.0,0.0
242,148.0,151.0,0.0,0.0,0.0,0.0,0.0
243,149.0,151.0,0.0,0.0,0.0,0.0,0.0
244,150.0,151.0,0.0,0.0,0.0,0.0,0.0
245,151.0,151.0,0.0,0.0,0.0,0.0,0.0
246,152.0,151.0,0.0,0.0,0.0,0.0,0.0
247,153.0,151.0,0.0,0.0,0.0,0.0,0.0
248,154.0,151.0,0.0,0.0,0.0,0.0,0.0
249,155.0,151.0,0.0,0.0,0.0,0.0,0.0
250,156.0,151.0,0.0,0.0,0.0,0.0,0.0
251,157.0,151.0,0.0,0.0,0.0,0.0,0.0
252,158.0,151.0,0.0,0.0,0.0,0.0,0.0
253,159.0,151.0,0.0,0.0,0.0,0.0,0.0
254,160.0,151.0,0.0,0.0,0.0,0.0,0.0
255,161.0,151.0,0.0,0.0,0.0,0.0,0.0
256,162.0,151.0,0.0,0.0,0.0,0.0,0.0
257,163.0,151.0,0.0,0.0,0.0,0.0,0.0
258,164.0,151.0,0.0,0.0,0.0,0.0,0.0
259,165.0,151.0,0.0,0.0,0.0,0.0,0.0
260,166.0,151.0,0.0,0.0,0.0,0.0,0.0
261,167.0,151.0,0.0,0.0,0.0,0.0,0.0
262,168.0,151.0,0.0,0.0,0.0,0.0,0.0
263,169.0,151.0,0.0,0.0,0.0,0.0,0.0
264,170.0,151.0,0.0,0.0,0.0,0.0,0.0
265,171.0,151.0,0.0,0.0,0.0,0.0,0.0
266,172.0,151.0,0.0,0.0,0.0,0.0,0.0
267,173.0,151.0,0.0,0.0,0.0,0.0,0.0
268,174.0,151.0,0.0,0.0,0.0,0.0,0.0
269,148.0,152.0,0.0,0.0,0.0,0.0,0.0
270,149.0,152.0,0.0,0.0,0.0,0.0,0.0
271,150.0,152.0,0.0,0.0,0.0,0.0,0.0
272,151.0,152.0,0.0,0.0,0.0,0.0,0.0
273,152.0,152.0,0.0,0.0,0.0,0.0,0.0
274,153.0,152.0,0.0,0.0,0.0,0.0,0.0
275,154.0,152.0,0.0,0.0,0.0,0.0,0.0
276,155.0,152.0,0.0,0.0,0.0,0.0,0.0
277,156.0,152.0,0.0,0.0,0.0,0.0,0.0
278,157.0,152.0,0.0,0.0,0.0,0.0,0.0
279,158.0,152.0,0.0,0.0,0.0,0.0,0.0
280,159.0,152.0,0.0,0.0,0.0,0.0,0.0
281,160.0,152.0,0.0,0.0,0.0,0.0,0.0
282,161.0,152.0,0.0,0.0,0.0,0.0,0.0
283,162.0,152.0,0.0,0.0,0.0,0.0,0.0
284,163.0,152.0,0.0,0.0,0.0,0.0,0.0
285,164.0,152.0,0.0,0.0,0.0,0.0,0.0
286,165.0,152.0,0.0,0.0,0.0,0.0,0.0
287,166.0,152.0,0.0,0.0,0.0,0.0,0.0
288,167.0,152.0,0.0,0.0,0.0,0.0,0.0
289,168.0,152.0,0.0,0.0,0.0,0.0,0.0
