YY,XX,wav,flux,flux_err,fwhm,vel
54,149.0,144.0,6580.2,0.57999855,278.22276,251.74392,0.0
55,150.0,144.0,6580.2,0.59646608,286.86977,253.92078,0.0
56,151.0,144.0,6580.3,0.60539064,298.79616,256.90321,0.0
57,152.0,144.0,6580.5,0.59801882,305.75713,258.69932,0.0
58,153.0,144.0,6580.6,0.58854482,292.36302,246.1031,0.0
59,154.0,144.0,6580.6,0.59112014,292.80023,241.26508,0.0
60,155.0,144.0,6580.8,0.56654417,268.49896,220.29042,0.0
61,156.0,144.0,6580.9,0.56183663,263.30168,215.15571,0.0
62,157.0,144.0,6581.0,0.4283338,367.66017,192.79253,0.0
63,158.0,144.0,6581.0,0.41938604,374.35984,183.17183,0.0
64,159.0,144.0,6581.2,0.40326659,272.14702,179.50945,0.0
65,160.0,144.0,6581.2,0.39139739,293.56389,178.84598,0.0
66,161.0,144.0,6581.4,0.4107292,250.41089,170.36737,0.0
67,162.0,144.0,6581.25,0.4079161,292.78872,191.58299,0.0
68,163.0,144.0,6581.4,0.32992897,344.17339,183.54246,0.0
69,164.0,144.0,6581.45,0.26446621,477.69613,184.67014,0.0
70,165.0,144.0,6581.5,0.26709457,377.13918,185.22461,0.0
71,166.0,144.0,6581.8,0.25649528,437.1307,181.98066,0.0
72,167.0,144.0,6581.75,0.24060169,463.3408,188.90619,0.0
73,168.0,144.0,6581.75,0.22683082,487.31002,176.68286,0.0
74,169.0,144.0,6581.9,0.22932982,478.3216,182.75944,0.0
75,170.0,144.0,6582.0,0.24258556,521.80865,195.38412,0.0
76,171.0,144.0,6582.2,0.25732543,577.02871,214.3714,0.0
77,172.0,144.0,6582.1,0.2144859,529.11793,194.03399,0.0
78,173.0,144.0,6582.33,0.21152228,690.75388,206.92199,0.0
79,174.0,144.0,6582.6,0.21090431,773.96,221.77799,0.0
80,148.0,145.0,6579.6,0.66031072,205.99594,216.64241,0.0
81,149.0,145.0,6579.7,0.60587897,360.78814,215.99932,0.0
82,150.0,145.0,6579.8,0.66475647,341.39555,232.81156,0.0
83,151.0,145.0,6580.1,0.72306766,481.23291,252.20229,0.0
84,152.0,145.0,6580.3,0.72195877,480.43069,251.93376,0.0
85,153.0,145.0,6580.8,0.6114535,247.78742,236.49319,0.0
86,154.0,145.0,6580.4,0.76078923,259.76028,249.74199,0.0
87,155.0,145.0,6580.6,0.67851072,259.24012,226.08803,0.0
88,156.0,145.0,6580.8,0.60782846,288.48956,214.15638,0.0
89,157.0,145.0,6580.8,0.65470832,288.05584,215.15429,0.0
90,158.0,145.0,6580.9,0.62332597,267.84494,206.76857,0.0
91,159.0,145.0,6580.85,0.63691323,248.47549,208.41211,0.0
92,160.0,145.0,6581.2,0.50933346,227.98422,179.79835,0.0
93,161.0,145.0,6581.0,0.57659612,231.3869,208.60275,0.0
94,162.0,145.0,6581.1,0.48809015,262.55052,208.37154,0.0
95,163.0,145.0,6581.6,0.25754502,310.35357,155.72957,0.0
96,164.0,145.0,6581.6,0.25142965,400.94088,174.69587,0.0
97,165.0,145.0,6581.6,0.21079092,423.08215,151.247,0.0
98,166.0,145.0,6581.7,0.22036673,422.91765,150.26305,0.0
99,167.0,145.0,6581.8,0.2761056,457.66275,184.57422,0.0
100,168.0,145.0,6581.9,0.27087329,439.80174,193.24286,0.0
101,169.0,145.0,6581.95,0.27620731,457.92371,191.2078,0.0
102,170.0,145.0,6582.0,0.2761054,417.02122,187.93639,0.0
103,171.0,145.0,6582.2,0.26897386,461.60772,197.09736,0.0
104,172.0,145.0,6582.2,0.29106559,508.5532,209.07567,0.0
105,173.0,145.0,6582.4,0.25228485,585.03999,211.97099,0.0
106,174.0,145.0,6582.7,0.25085913,638.63115,225.98294,0.0
107,148.0,146.0,6579.4,0.76111441,275.57056,185.29405,0.0
108,149.0,146.0,6579.4,0.79323576,337.87518,203.08211,0.0
109,150.0,146.0,6579.4,0.92123587,148.30898,209.94598,0.0
110,151.0,146.0,6579.8,0.90933654,392.11449,223.02045,0.0
111,152.0,146.0,6580.0,1.0474765,395.62882,251.43944,0.0
112,153.0,146.0,6580.1,1.012741,309.93891,248.97295,0.0
113,154.0,146.0,6580.1,0.92842152,235.18949,243.88876,0.0
114,155.0,146.0,6580.4,0.92716813,360.08526,244.3473,0.0
115,156.0,146.0,6580.6,0.87747013,357.06345,232.784,0.0
116,157.0,146.0,6580.8,0.75056637,363.15977,219.89789,0.0
117,158.0,146.0,6580.85,0.81598946,223.51307,214.16634,0.0
118,159.0,146.0,6581.2,0.6694885,174.94838,181.01946,0.0
119,160.0,146.0,6581.3,0.58329815,179.08517,168.56337,0.0
120,161.0,146.0,6581.3,0.17867647,167.49642,111.92696,0.0
121,162.0,146.0,6581.4,0.47100177,226.52311,174.70455,0.0
122,163.0,146.0,6581.4,0.32797737,273.38472,163.99198,0.0
123,164.0,146.0,6581.4,0.44900533,280.94752,209.2995,0.0
124,165.0,146.0,6581.5,0.37237904,343.43757,200.25337,0.0
125,166.0,146.0,6581.7,0.33342503,342.73473,178.56015,0.0
126,167.0,146.0,6581.8,0.30341097,366.61031,190.10676,0.0
127,168.0,146.0,6581.95,0.31754158,412.79709,196.92851,0.0
129,169.0,146.0,6581.95,0.30805744,436.27189,189.94938,0.0
129,170.0,146.0,6582.0,0.31959471,454.01346,189.89624,0.0
130,171.0,146.0,6582.2,0.33837549,447.61332,201.98534,0.0
131,172.0,146.0,6582.2,0.33066295,451.73378,202.40063,0.0
132,173.0,146.0,6582.27,0.30361822,436.84474,207.74303,0.0
133,174.0,146.0,6582.5,0.28671006,601.66258,227.11084,0.0
134,148.0,147.0,6579.2,1.0960786,108.29128,180.53267,0.0
135,149.0,147.0,6579.2,1.1517539,111.4131,190.8796,0.0
136,150.0,147.0,6579.4,1.2161432,117.18119,205.08799,0.0
137,151.0,147.0,6579.6,1.2063895,128.83021,216.77225,0.0
138,152.0,147.0,6579.89,1.2672521,138.41065,234.807,0.0
139,153.0,147.0,6580.29,1.2966727,150.59326,249.17197,0.0
140,154.0,147.0,6580.4,1.2609852,152.01147,246.09914,0.0
141,155.0,147.0,6580.4,1.1858462,153.07252,235.84067,0.0
142,156.0,147.0,6580.6,1.2044657,147.16253,237.63188,0.0
143,157.0,147.0,6580.65,1.144496,148.36682,230.56115,0.0
144,158.0,147.0,6580.8,1.093029,147.54607,223.14532,0.0
145,159.0,147.0,6580.91,0.99177695,178.21987,214.18474,0.0
146,160.0,147.0,6580.91,0.91273373,198.91787,219.59294,0.0
147,161.0,147.0,6580.89,0.84238189,185.2425,222.04734,0.0
148,162.0,147.0,6581.15,0.71214969,221.99934,214.49598,0.0
149,163.0,147.0,6581.3,0.54098543,289.99494,196.92952,0.0
150,164.0,147.0,6581.5,0.4196994,347.80936,191.30326,0.0
151,165.0,147.0,6581.6,0.46447477,308.60487,205.90232,0.0
152,166.0,147.0,6581.8,0.44022179,330.25312,205.19097,0.0
153,167.0,147.0,6581.9,0.39241896,377.80334,206.74194,0.0
154,168.0,147.0,6581.9,0.35486482,413.45567,198.10368,0.0
155,169.0,147.0,6582.1,0.35254031,356.90355,192.61049,0.0
156,170.0,147.0,6582.2,0.41026054,403.43016,214.10171,0.0
157,171.0,147.0,6582.3,0.43910647,440.00265,220.79385,0.0
158,172.0,147.0,6582.4,0.39232891,465.0792,211.30761,0.0
159,173.0,147.0,6582.6,0.36573015,443.02986,220.1878,0.0
160,174.0,147.0,6582.65,0.33463254,515.98631,227.4014,0.0
161,148.0,148.0,6579.1,1.2586141,161.81123,159.66284,0.0
162,149.0,148.0,6579.21,1.3243257,174.5077,172.67745,0.0
163,150.0,148.0,6579.4,1.3826114,216.01275,190.05397,0.0
164,151.0,148.0,6579.7,1.6729343,100.68436,218.41899,0.0
165,152.0,148.0,6580.0,1.6817537,112.48596,232.61056,0.0
166,153.0,148.0,6580.3,1.7942041,116.0169,246.69265,0.0
167,154.0,148.0,6580.4,1.5569039,311.05306,237.78321,0.0
168,155.0,148.0,6580.4,1.608568,144.48858,240.67907,0.0
169,156.0,148.0,6580.5,1.5016972,183.36033,233.60692,0.0
170,157.0,148.0,6580.6,1.4130167,148.6318,231.5734,0.0
171,158.0,148.0,6580.75,1.2995203,327.60609,221.33183,0.0
172,159.0,148.0,6580.95,1.0809203,212.9826,207.22638,0.0
173,160.0,148.0,6580.9,1.044599,262.20534,216.44391,0.0
174,161.0,148.0,6581.0,0.8872864,242.24951,203.40866,0.0
175,162.0,148.0,6581.25,0.30452788,209.77033,140.72355,0.0
176,163.0,148.0,6581.3,0.46212893,281.31521,170.20787,0.0
177,164.0,148.0,6581.3,0.47206313,363.71597,188.88087,0.0
178,165.0,148.0,6581.6,0.23816258,407.2965,138.26415,0.0
179,166.0,148.0,6581.8,0.46980311,512.3323,226.40092,0.0
180,167.0,148.0,6581.86,0.40092889,513.11972,194.05051,0.0
181,168.0,148.0,6582.0,0.40605065,482.12087,219.36938,0.0
182,169.0,148.0,6582.1,0.35918997,410.12572,190.66639,0.0
183,170.0,148.0,6582.3,0.43385259,405.30805,213.06686,0.0
184,171.0,148.0,6582.4,0.46852656,367.29904,213.63137,0.0
185,172.0,148.0,6582.4,0.39361041,393.01317,202.46145,0.0
186,173,148, 6582.55,0.34065130,438.44573,205.75511,0.0000000#
187,174,148, 6583.40,0.14850136,1184.0909,217.03539,0.0000000#
188,148,149, 6579.30,0.97076367,274.44820,222.31006,0.0000000
189,149,149, 6579.80,1.3046056,128.18696,204.34113,0.0000000
190,150,149, 6579.80,1.5965159,119.59210,212.36434,0.0000000
191,151,149, 6580.00,1.8215619,127.75514,236.85259,0.0000000
192,152,149, 6580.40,1.9192840,94.889642,207.58506,0.0000000
193,153,149, 6580.20,2.4797412,83.585475,233.72020,0.0000000
194,154,149, 6580.20,2.4093789,85.324162,232.58223,0.0000000
195,155,149, 6580.70,1.7781612,131.81876,221.40204,0.00000
196,156,149, 6581.60,0.16608172,44.046322,82.372127,0.0000000
197,157,149, 6581.80,0.20581168,56.632179,89.171596,0.0000000
198,158,149, 6581.80,0.26941912,69.210973,100.81315,0.0000000
199,159,149, 6581.70,0.31700800,78.350028,108.61781,0.0000000
200,160,149, 6581.70,0.35228499,100.89369,119.90157,0.0000000
201,161,149, 6581.70,0.28936705,110.52280,121.30050,0.0000000
202,162,149, 6581.80,0.16740187,121.39880,112.89721,0.0000000
203,163,149, 6582.00,0.14290299,159.26433,124.41425,0.0000000
204,164,149, 6581.80,0.24505839,257.91321,146.44282,0.0000000
205,165,149, 6581.60,0.62781926,320.02064,209.76138,0.0000000
206,166,149, 6581.80,0.49425856,395.67724,197.39314,0.0000000
207,167,149, 6582.00,0.49906298,389.02546,209.63676,0.0000000
208,168,149, 6582.10,0.49351366,490.49893,207.10269,0.0000000
209,169,149, 6582.70,0.41170930,358.79258,197.63222,0.0000000
210,170,149, 6582.90,0.42921891,365.14944,202.57182,0.0000000
211,171,149, 6582.90,0.46550299,350.92336,204.26396,0.0000000
212,172,149, 6582.90,0.38852274,386.00767,192.88147,0.0000000
213,173,149, 6583.00,0.35092885,459.46006,190.03288,0.0000000
214,174,149, 6583.90,0.20157843,518.18790,143.73220,0.0000000
215,148,150, 6579.20,1.3914243,267.89425,199.76982,0.0000000
216,149,150, 6579.40,2.1757505,148.66736,221.73239,0.0000000
217,150,150, 6579.40,2.6621167,118.07202,217.77091,0.0000000
218,151,150, 6580.20,2.5895569,86.019842,233.25619,0.0000000
219,152,150, 6580.20,3.2292494,61.986427,220.49141,0.0000000
220,153,150, 6580.20,3.7088529,57.534714,232.36173,0.0000000
221,154,150, 6580.20,3.6247603,57.845999,230.16984,0.0000000
222,155,150, 6580.30,3.2651332,62.746891,226.50561,0.0000000
223,156,150, 6581.80,0.90441441,57.994624,126.62197,0.0000000
224,157,150, 6582.00,0.42113877,50.056672,104.42978,0.0000000
225,158,150, 6582.00,0.47916498,58.090383,113.90972,0.0000000
226,159,150, 6582.00,0.42011681,64.927105,114.83671,0.0000000
227,160,150, 6582.00,0.29918520,68.917522,110.87447,0.0000000
228,161,150, 6581.60,0.36816336,85.432915,112.55259,0.0000000
229,162,150, 6581.60,0.31997131,130.06356,122.55422,0.0000000
230,163,150, 6581.85,0.45953430,179.55496,158.85482,0.0000000
231,164,150, 6581.80,0.38607808,275.50686,156.75843,0.0000000
232,165,150, 6581.90,0.49133555,318.92941,180.49005,0.0000000
233,166,150, 6582.00,0.65666157,309.07084,206.70219,0.0000000
234,167,150, 6582.30,0.59257252,388.26936,213.57508,0.0000000
235,168,150, 6582.05,0.57192482,353.81717,214.43391,0.0000000
236,169,150, 6547.20,0.043757144,0.0000000,114.02634,0.0000000
237,170,150, 6583.80,0.28808295,387.51272,156.51570,0.0000000
238,171,150, 6583.80,0.29534023,405.78342,160.32085,0.0000000
239,172,150, 6583.80,0.27052843,427.14344,157.45493,0.0000000
240,173,150, 6584.00,0.20098468,430.26460,142.60260,0.0000000
241,174,150, 6584.30,0.10797936,375.46610,127.41016,0.0000000
242,148,151, 6579.30,2.8110664,107.92512,177.32850,0.0000000
243,149,151, 6579.40,3.2873678,108.05444,202.20796,0.0000000
244,150,151, 6580.90,1.9788124,75.817828,182.69892,0.0000000
245,151,151, 6581.10,2.2347444,68.398081,185.74395,0.0000000
246,152,151, 6581.50,1.5750309,47.773064,141.46277,0.0000000
247,153,151, 6581.70,1.3484393,35.288902,122.91640,0.0000000
248,154,151, 6581.50,1.8014403,44.784790,144.77585,0.0000000
249,155,151, 6581.70,1.3272833,38.070722,123.67813,0.0000000
250,156,151, 6582.30,0.70871467,40.394926,122.13254,0.0000000
251,157,151, 6581.90,0.55655433,32.995509,-99.743955,0.0000000
252,158,151, 6582.10,0.57547703,41.714122,113.82808,0.0000000
253,159,151, 6581.80,0.67704315,48.633022,116.44709,0.0000000
254,160,151, 6581.50,0.61857526,68.977552,111.37531,0.0000000
255,161,151, 6581.50,0.70999870,89.623028,122.14925,0.0000000
256,162,151, 6581.85,0.78114374,126.43912,156.01192,0.0000000
257,163,151, 6581.92,0.98751978,165.09876,183.43040,0.0000000
258,164,151, 6581.80,1.2852775,136.32243,230.04188,0.0000000
259,165,151, 6581.80,1.0773611,168.70941,232.81643,0.0000000
260,166,151, 6582.20,0.94901468,199.02630,232.52461,0.0000000
261,167,151, 6582.30,0.75334804,401.91879,231.68697,0.0000000
262,168,151, 6582.20,0.35107710,2459.2784,-213.83159,0.0000000
263,169,151, 6582.60,0.59336227,330.95511,229.76220,0.0000000
264,170,151, 6583.10,0.49480587,356.26177,200.38907,0.0000000
265,171,151, 6583.10,0.50227029,356.92594,202.95257,0.0000000
266,172,151, 6583.50,0.41734711,375.46157,176.33256,0.0000000
267,173,151, 6583.70,0.31906343,462.46481,161.94091,0.0000000
268,174,151, 6583.70,0.29107831,512.90789,159.81590,0.0000000
269,148,152, 6579.60,3.3608859,66.558460,217.92540,0.0000000
270,149,152, 6579.80,4.1120618,61.572473,235.56631,0.0000000
271,150,152, 6580.80,3.2934397,56.431653,186.48797,0.0000000
272,151,152, 6581.20,2.9012135,51.175892,177.16243,0.0000000
273,152,152, 6581.60,1.9892820,30.604447,128.45374,0.0000000
274,153,152, 6581.80,1.7816206,25.556630,119.85981,0.0000000
275,154,152, 6581.40,2.8773499,36.096261,156.16968,0.0000000
276,155,152, 6581.80,1.7703157,27.642545,121.45276,0.0000000
277,156,152, 6581.80,1.5823324,27.782609,119.22565,0.0000000
278,157,152, 6581.90,1.5314764,32.318106,119.53368,0.0000000
279,158,152, 6581.80,1.7450507,36.360849,130.01957,0.0000000
280,159,152, 6581.50,0.96523353,40.228930,105.58232,0.0000000
281,160,152, 6581.65,1.1036982,52.585950,119.17537,0.0000000
282,161,152, 6581.75,1.1387199,68.129849,131.90855,0.0000000
283,162,152, 6581.80,2.0691350,111.01956,195.55176,0.0000000
284,163,152, 6582.10,1.9927852,153.09211,222.01540,0.0000000
285,164,152, 6582.20,1.6072748,171.55607,229.78102,0.0000000
286,165,152, 6582.30,1.2327336,218.97652,230.19243,0.0000000
287,166,152, 6582.50,1.1124307,204.44819,235.88587,0.0000000
288,167,152, 6582.55,0.92261528,253.27570,238.01889,0.0000000
289,168,152, 6582.55,0.77319023,280.70706,232.65596,0.0000000
290,169,152, 6582.70,0.66260806,358.15111,237.94864,0.0000000
291,170,152, 6582.80,0.63915998,332.26055,241.62438,0.0000000
292,171,152, 6584.10,0.14433805,306.99078,136.89044,0.0000000
293,172,152, 6584.30,0.12242375,280.12764,121.91369,0.0000000
294,173,152, 6584.40,0.10829514,285.72204,117.92967,0.0000000
295,174,152, 6584.30,0.13543016,291.57259,122.26956,0.0000000
296,148,153, 6580.30,3.2516568,66.394494,227.07950,0.0000000
297,149,153, 6580.90,1.8458173,111.84653,235.06525,0.0000000
298,150,153, 6581.10,1.4571445,73.798773,204.28977,0.0000000
299,151,153, 6581.50,1.8070039,26.969634,134.95795,0.0000000
300,152,153, 6581.70,1.5816766,19.537122,111.93412,0.0000000
301,153,153, 6581.70,1.6638198,18.895154,115.44790,0.0000000
302,154,153, 6581.80,0.97707111,15.005252,96.244494,0.0000000
303,155,153, 6582.20,0.46487485,14.920062,89.201910,0.0000000
304,156,153, 6581.60,0.55858452,13.037786,78.680940,0.0000000
305,157,153, 6581.80,0.70021242,16.997547,89.180582,0.0000000
306,158,153, 6581.60,1.0357467,22.004508,97.780788,0.0000000
307,159,153, 6581.50,1.6222623,34.404414,112.43204,0.0000000
308,160,153, 6581.80,0.95624712,32.994360,105.89266,0.0000000
309,161,153, 6581.70,1.1337815,57.287778,110.50537,0.0000000
310,162,153, 6581.80,4.4200450,91.655771,252.24401,0.0000000
311,163,153, 6582.10,2.9356058,143.61231,227.10438,0.0000000
312,164,153, 6582.20,2.3762155,171.01074,240.45828,0.0000000
313,165,153, 6582.50,1.6122637,216.69419,236.14224,0.0000000
314,166,153, 6582.50,1.4673067,162.78192,253.73828,0.0000000
315,167,153, 6582.40,1.0701946,203.05782,243.78670,0.0000000
316,168,153, 6582.80,0.84734226,225.75789,235.73261,0.0000000
317,169,153, 6582.80,0.68299183,268.14578,231.47888,0.0000000
318,170,153, 6583.00,0.58981185,333.10560,226.34857,0.0000000
319,171,153, 6584.10,0.25051857,317.08595,143.21488,0.0000000
320,172,153, 6584.10,0.25433860,304.35102,142.60365,0.0000000
321,173,153, 6584.10,0.24620465,322.75625,142.66858,0.0000000
322,174,153, 6584.10,0.25321477,313.23160,142.35883,0.0000000
323,148,154, 6580.40,4.1467594,50.555947,217.37819,0.0000000
324,149,154, 6580.90,3.8422438,56.217677,210.27223,0.0000000
325,150,154, 6581.00,4.8993645,34.948124,172.49413,0.0000000
326,151,154, 6581.20,4.6641990,33.819133,165.00484,0.0000000
327,152,154, 6581.40,4.0405010,28.355950,155.34592,0.0000000
328,153,154, 6581.20,5.1946707,31.320351,184.31751,0.0000000
329,154,154, 6581.20,5.1995082,31.523133,185.58060,0.0000000
330,155,154, 6581.40,4.5303612,29.295487,157.32852,0.0000000
331,156,154, 6581.80,0.80020803,12.917507,-87.994803,0.0000000
332,157,154, 6581.50,0.82405132,15.405844,85.314353,0.0000000
333,158,154, 6581.50,1.4441330,21.245571,97.658571,0.0000000
334,159,154, 6581.60,2.2692247,22.362869,111.02175,0.0000000
335,160,154, 6581.50,1.6982335,41.402261,100.75374,0.0000000
336,161,154, 6581.70,7.3210517,130.48961,278.80222,0.0000000
337,162,154, 6581.70,0.79068174,45.465645,99.876900,0.0000000
338,163,154, 6582.10,4.5576467,60.195564,244.08714,0.0000000
339,164,154, 6582.30,3.1933428,91.723290,238.51693,0.0000000
340,165,154, 6582.30,2.3336689,95.264282,256.46630,0.0000000
341,166,154, 6582.10,0.74617289,435.03863,297.91677,0.0000000
342,167,154, 6582.10,0.49205391,606.86655,264.33055,0.0000000
343,168,154, 6582.10,0.33356042,749.80679,276.15306,0.0000000
344,169,154, 6582.30,0.31854857,774.77004,270.46527,0.0000000
345,170,154, 6582.30,0.35606274,635.62612,283.96020,0.0000000
346,171,154, 6582.50,0.40337765,359.19546,202.24957,0.0000000
347,172,154, 6582.50,0.36127246,350.64939,187.63654,0.0000000
348,173,154, 6582.50,0.37599882,363.01535,195.99940,0.0000000
349,174,154, 6582.50,0.32397645,386.14655,194.60182,0.0000000
350,148,155, 6579.20,3.5136479,51.981412,182.95520,0.0000000
351,149,155, 6579.40,4.9298884,38.798935,191.55360,0.0000000
352,150,155, 6579.40,5.9621732,31.951607,189.28016,0.0000000
353,151,155, 6579.60,7.0857301,27.750362,200.58631,0.0000000
354,152,155, 6579.80,7.8729699,26.493943,209.36702,0.0000000
355,153,155, 6579.80,8.0046302,26.073128,213.87091,0.0000000
356,154,155, 6579.60,7.5703526,26.328306,212.91396,0.0000000
357,155,155, 6579.80,7.0016502,27.873336,207.29484,0.0000000
358,156,155, 6580.00,6.7165124,28.124357,233.78129,0.0000000
359,157,155, 6580.00,5.2123207,32.054321,230.87190,0.0000000
360,158,155, 6580.70,7.3173066,47.248706,299.04521,0.0000000
361,159,155, 6581.00,8.5871585,50.695247,300.92998,0.0000000
362,160,155, 6581.60,1.7560140,32.998526,-97.560697,0.0000000
363,161,155, 6581.70,1.5615606,35.893443,101.74960,0.0000000
364,162,155, 6582.10,6.8534797,51.646726,213.19642,0.0000000
365,163,155, 6582.40,5.1649255,99.214890,228.14444,0.0000000
366,164,155, 6584.30,0.53438779,38.167772,122.25005,0.0000000
367,165,155, 6584.70,0.18648337,44.781702,-95.156810,0.0000000
368,166,155, 6584.30,0.11650036,57.481894,-92.762365,0.0000000
369,167,155, 6584.30,0.085895103,77.565504,93.365227,0.0000000
370,168,155, 6584.30,0.11652772,128.48211,-109.18813,0.0000000
371,169,155, 6584.50,0.095400990,156.03062,107.91058,0.0000000
372,170,155, 6584.50,0.12659067,198.46418,-113.97374,0.0000000
373,171,155, 6584.20,0.34263554,242.44976,136.39994,0.0000000
374,172,155, 6584.20,0.27212039,1.9669965,119.42066,0.0000000
375,173,155, 6584.10,0.33289733,273.18436,136.92054,0.0000000
376,174,155, 6584.10,0.38519785,280.19445,138.79072,0.0000000
377,148,156, 6581.80,1.1272984,25.835640,108.05360,0.0000000
378,149,156, 6581.80,1.4471010,20.391383,108.85028,0.0000000
379,150,156, 6581.60,2.2582324,19.715235,125.09074,0.0000000
380,151,156, 6581.90,2.0619421,16.782873,114.64236,0.0000000
381,152,156, 6582.10,1.9106597,16.152724,118.32320,0.0000000
382,153,156, 6582.10,2.0163892,15.550490,126.13390,0.0000000
383,154,156, 6582.10,1.8986206,15.601049,128.10134,0.0000000
384,155,156, 6581.90,2.1711294,16.239329,124.89341,0.0000000
385,156,156, 6582.10,2.7927220,19.020449,144.86440,0.0000000
386,157,156, 6581.70,1.4812548,16.864779,105.51808,0.0000000
387,158,156, 6581.70,3.2153646,21.184973,132.31589,0.0000000
388,159,156, 6581.90,7.7023225,28.480427,185.29549,0.0000000
389,160,156, 6582.10,10.586912,23.084154,209.47131,0.0000000
390,161,156, 6582.10,8.9926225,26.502749,199.96983,0.0000000
391,162,156, 6582.30,8.5934025,40.010534,230.42663,0.0000000
392,163,156, 6583.30,4.8596716,43.224732,219.08057,0.0000000
393,164,156, 6583.90,1.9152678,56.986555,186.38241,0.0000000
394,165,156, 6583.90,1.3199524,81.539327,181.67400,0.0000000
395,166,156, 6584.30,0.81334793,101.35978,147.50480,0.0000000
396,167,156, 6584.30,0.58089837,143.03041,151.09718,0.0000000
397,168,156, 6584.30,0.47918947,193.36269,146.32573,0.0000000
398,169,156, 6584.50,0.40013408,239.60592,141.85770,0.0000000
399,170,156, 6584.20,0.44866251,259.33386,136.35270,0.0000000
400,171,156, 6584.10,0.56050120,261.30289,137.33714,0.0000000
401,172,156, 6584.10,0.59614630,263.48448,135.89623,0.0000000
402,173,156, 6584.10,0.56093406,260.12868,137.35073,0.0000000
403,174,156, 6584.10,0.52687877,268.01832,137.73678,0.0000000
