YY,XX,wav,flux,flux_err,fwhm,vel
212,172,149, 6562.20,0.49390066,764.80314,175.60398,0.0000000
213,173,149, 6562.10,0.49634449,852.71993,178.74490,0.0000000
214,174,149, 6562.20,0.47695503,773.79071,187.70778,0.0000000
215,148,150, 6559.10,3.9672279,45.571554,153.34061,0.0000000
216,149,150, 6559.21,3.9276208,54.806530,156.02761,0.0000000
217,150,150, 6559.21,4.2487565,64.788408,162.80113,0.0000000
218,151,150, 6558.80,1.8519920,663.78835,345.90805,0.0000000
219,152,150, 6559.10,3.7636479,104.01893,153.16404,0.0000000
220,153,150, 6559.00,2.6765695,65.958381,145.27314,0.0000000
221,154,150, 6559.00,3.7407274,57.458299,150.24679,0.0000000
222,155,150, 6559.00,3.0874336,58.605383,145.93285,0.0000000
223,156,150, 6559.00,2.1801809,48.831287,140.73387,0.0000000
224,157,150, 6558.80,1.1801788,46.605722,133.04097,0.0000000
225,158,150, 6558.60,0.49039267,39.629007,113.20314,0.0000000
226,159,150, 6558.60,0.26307626,40.136301,97.944539,0.0000000
227,160,150, 6560.40,1.8837259,1331.7230,254.86364,0.0000000
228,161,150, 6560.50,2.5016183,118.65619,250.48899,0.0000000
229,162,150, 6560.65,2.0322786,164.18976,255.11979,0.0000000
230,163,150, 6560.85,1.7494123,226.35885,257.78479,0.0000000
231,164,150, 6560.85,1.3870049,328.22788,264.01960,0.0000000 
232,165,150, 6560.85,1.1802119,405.99183,264.67073,0.0000000
233,166,150, 6561.20,1.0351349,710.85760,279.90203,0.0000000
234,167,150, 6561.20,0.84690860,891.01968,278.87504,0.0000000
235,168,150, 6561.50,0.63709247,1741.2365,248.94514,0.0000000
236,169,150, 6561.60,0.58103426,1859.6246,254.15053,0.0000000
237,170,150, 6561.70,0.60833767,1337.8266,210.47616,0.0000000
238,171,150, 6561.70,0.68193423,1202.5427,203.08711,0.0000000
239,172,150, 6562.20,0.55770942,246.43752,166.22307,0.0000000
240,173,150, 6562.40,0.45783762,272.01906,173.93817,0.0000000
241,174,150, 6562.30,0.55608302,294.84464,190.32201,0.0000000
242,148,151, 6558.40,6.1647965,45.368527,206.37791,0.0000000
243,149,151, 6558.40,5.5287152,58.342104,231.72223,0.0000000
244,150,151, 6558.80,5.8758447,73.048141,213.57952,0.0000000
245,151,151, 6559.20,3.3331639,395.21325,275.45342,0.0000000
246,152,151, 6559.55,4.2123913,85.363097,235.28739,0.0000000
247,153,151, 6559.70,4.5357027,67.947003,242.38548,0.0000000
248,154,151, 6559.70,4.3032426,65.727494,232.35353,0.0000000
249,155,151, 6560.00,3.9320925,52.982481,222.85294,0.0000000 
250,156,151, 6560.00,4.8387430,56.218408,237.76781,0.0000000
251,157,151, 6560.00,5.2868018,40.969097,205.78577,0.0000000 
252,158,151, 6560.20,5.2577609,48.043993,235.50298,0.0000000
253,159,151, 6560.60,4.3138183,60.768237,221.70446,0.0000000
254,160,151, 6560.40,3.9037603,62.402127,243.12198,0.0000000 
255,161,151, 6560.40,3.2233075,74.060580,243.74648,0.0000000
256,162,151, 6560.60,2.3553258,87.475024,224.36710,0.0000000
257,163,151, 6560.60,1.7481383,113.26632,224.39412,0.0000000
258,164,151, 6561.10,1.6220634,301.68008,284.01568,0.0000000
259,165,151, 6561.10,1.3254305,391.47215,298.23373,0.0000000
260,166,151, 6561.30,1.1710067,392.68827,247.67460,0.0000000
261,167,151, 6561.30,0.90259627,477.71774,244.97888,0.0000000
262,168,151, 6561.50,0.22309674,268.87800,89.371828,0.0000000 
263,169,151, 6561.70,0.68202060,1667.4391,260.99859,0.0000000
264,170,151, 6562.20,0.65820495,255.42176,185.04475,0.0000000
265,171,151, 6562.20,0.73034519,241.14612,188.01216,0.0000000
266,172,151, 6562.20,0.72732271,235.84400,184.92942,0.0000000
267,173,151, 6562.20,0.65976106,255.88474,181.26258,0.0000000
268,174,151, 6562.40,0.63117128,266.04305,191.67144,0.0000000
269,148,152, 6559.15,2.9695653,55.469370,148.13213,0.0000000
270,149,152, 6559.10,5.5622579,64.644023,163.50654,0.0000000
271,150,152, 6559.30,4.1364551,179.07124,268.48089,0.0000000
272,151,152, 6559.50,5.1758258,93.992737,260.11840,0.0000000
273,152,152, 6560.00,6.2024567,33.274820,208.57924,0.0000000
274,153,152, 6560.00,6.9838462,30.887591,212.52186,0.0000000
275,154,152, 6560.00,6.6336626,30.212866,205.40312,0.0000000
276,155,152, 6560.50,5.3178790,21.334343,167.50552,0.0000000
277,156,152, 6560.20,7.2018200,26.065085,199.17226,0.0000000
278,157,152, 6560.30,7.1077915,31.883788,208.49882,0.0000000 
279,158,152, 6560.40,7.4435732,33.624448,235.64972,0.0000000
280,159,152, 6560.50,6.8399804,35.939900,240.47633,0.0000000
281,160,152, 6560.50,5.6044500,45.878138,246.39215,0.0000000
282,161,152, 6560.80,5.1390094,63.046514,254.28266,0.0000000
283,162,152, 6560.80,3.8028915,97.795404,283.01163,0.0000000
284,163,152, 6561.10,2.8361372,136.70263,258.86323,0.0000000
285,164,152, 6561.10,2.1610195,208.74428,289.45504,0.0000000
286,165,152, 6561.40,1.8155579,311.81357,245.15067,0.0000000
287,166,152, 6561.60,1.4637275,665.14363,247.73372,0.0000000
288,167,152, 6561.50,1.2358907,413.24802,221.78296,0.0000000
289,168,152, 6561.60,0.35264819,254.61546,98.850687,0.0000000
290,169,152, 6561.50,0.18850859,134.60056,86.300225,0.0000000
291,170,152, 6561.50,0.20053070,127.33466,87.016892,0.0000000
292,171,152, 6562.40,0.79520285,417.00902,209.70260,0.0000000
293,172,152, 6562.80,0.64682063,413.44505,196.72125,0.0000000
294,173,152, 6562.70,0.68156798,419.94743,200.44235,0.0000000
295,174,152, 6562.70,0.69616704,413.94040,207.05051,0.0000000
296,148,153, 6558.90,4.0451872,128.12062,223.63231,0.0000000
297,149,153, 6559.10,5.0370172,70.543228,152.60648,0.0000000
298,150,153, 6559.10,4.3995388,51.275608,144.04479,0.0000000
299,151,153, 6559.20,5.1384234,59.597300,142.31963,0.0000000
300,152,153, 6559.20,6.9747987,30.507704,147.49679,0.0000000
301,153,153, 6559.20,6.7566264,28.433612,146.41690,0.0000000
302,154,153, 6559.20,7.0261100,28.793915,146.61496,0.0000000
303,155,153, 6559.10,4.5714589,21.210232,135.88336,0.0000000
304,156,153, 6558.50,1.7483612,13.147605,114.77818,0.0000000
305,157,153, 6558.70,0.78571672,11.711573,-98.645894,0.0000000
306,158,153, 6559.50,7.2715840,33.303861,191.56106,0.0000000
307,159,153, 6560.10,8.4934103,41.081391,234.40981,0.0000000
308,160,153, 6560.30,7.8841764,51.832970,254.38340,0.0000000
309,161,153, 6560.30,6.5376355,67.245485,274.57464,0.0000000
310,162,153, 6560.90,5.9258110,105.02709,284.35756,0.0000000
311,163,153, 6561.40,4.3227250,249.15585,273.02414,0.0000000
312,164,153, 6561.50,3.2125182,353.86381,294.42514,0.0000000
313,165,153, 6561.60,2.3051646,494.51296,267.85463,0.0000000
314,166,153, 6561.80,1.9243187,393.42602,235.40575,0.0000000
315,167,153, 6561.90,1.5290154,358.04306,222.07835,0.0000000
316,168,153, 6561.90,1.2004688,480.07983,218.09979,0.0000000
317,169,153, 6562.10,0.99638213,390.78762,212.23869,0.0000000
318,170,153, 6562.30,0.88270131,426.21515,215.07861,0.0000000
319,171,153, 6562.39,0.93796154,342.20968,213.71507,0.0000000
320,172,153, 6562.40,0.96295940,332.08781,210.79067,0.0000000
321,173,153, 6562.40,0.94021280,339.03284,211.07269,0.0000000
322,174,153, 6562.70,0.89863225,324.60862,215.81351,0.0000000
323,148,154, 6559.70,3.3600803,270.03730,298.54130,0.0000000
324,149,154, 6559.70,5.6976795,194.34497,249.11745,0.0000000
325,150,154, 6559.60,8.4837664,166.99182,230.93552,0.0000000
326,151,154, 6559.60,10.784115,123.30472,226.21638,0.0000000
327,152,154, 6559.70,11.491007,93.791969,234.41991,0.0000000
328,153,154, 6560.00,10.153330,76.632436,250.91958,0.0000000
329,154,154, 6560.20,8.8947587,72.467477,255.15016,0.0000000
330,155,154, 6560.20,9.6332803,67.481066,232.31405,0.0000000
331,156,154, 6560.20,12.033107,37.192345,225.96348,0.0000000
332,157,154, 6561.60,5.8102369,24.167904,151.88734,0.0000000
333,158,154, 6559.10,6.6523896,24.478971,163.61030,0.0000000
334,159,154, 6560.50,13.161095,27.491644,246.84741,0.0000000
335,160,154, 6560.70,12.778715,34.494481,253.78455,0.0000000
336,161,154, 6560.90,11.660702,47.172413,260.37015,0.0000000
337,162,154, 6561.10,8.6259314,85.279757,274.43996,0.0000000
338,163,154, 6561.50,6.0116527,200.12810,275.08692,0.0000000
339,164,154, 6561.60,4.2137700,260.49567,273.25822,0.0000000
340,165,154, 6561.80,3.0749060,274.87631,255.97584,0.0000000
341,166,154, 6562.10,2.3448443,211.67412,240.79709,0.0000000
342,167,154, 6562.10,1.7468236,261.77971,229.35926,0.0000000
343,168,154, 6562.10,1.3852796,310.33944,221.93810,0.0000000
344,169,154, 6562.30,1.0823419,315.04868,214.82658,0.0000000
345,170,154, 6562.40,1.0145034,320.31074,214.95032,0.0000000
346,171,154, 6562.70,1.0001758,291.80031,207.82208,0.0000000
347,172,154, 6562.70,0.94199684,307.81781,202.17959,0.0000000
348,173,154, 6562.70,0.95203198,307.59486,204.80432,0.0000000
349,174,154, 6562.70,1.0290462,276.18193,211.78844,0.0000000
350,148,155, 6560.00,4.5770882,163.77651,241.01895,0.0000000
351,149,155, 6559.00,5.6110444,23.827086,144.28549,0.0000000
352,150,155, 6559.00,6.8100772,19.371693,144.04541,0.0000000
353,151,155, 6558.50,4.7588561,12.232171,-130.39479,0.0000000
354,152,155, 6558.50,4.3935074,11.364654,-128.30746,0.0000000
355,153,155, 6558.50,4.0862995,11.118167,-128.45737,0.0000000
356,154,155, 6559.01,5.2088933,14.019188,135.95238,0.0000000
357,155,155, 6558.70,3.9284681,11.638206,129.04443,0.0000000
358,156,155, 6558.50,1.9795108,10.137389,112.66391,0.0000000
359,157,155, 6558.50,4.4901911,15.543302,132.26419,0.0000000
360,158,155, 6560.50,14.840096,16.525560,238.83970,0.0000000
361,159,155, 6560.70,16.078674,23.050506,270.63400,0.0000000
362,160,155, 6560.90,15.474020,30.606138,286.50910,0.0000000
363,161,155, 6561.10,15.426873,28.836513,257.32071,0.0000000
364,162,155, 6561.30,11.573587,57.063819,268.01119,0.0000000
365,163,155, 6561.70,7.9384510,168.56233,275.57492,0.0000000
366,164,155, 6561.90,5.9505544,111.85341,272.56584,0.0000000
367,165,155, 6561.90,4.0316954,138.07165,249.43060,0.0000000
368,166,155, 6562.30,2.7763810,104.79006,240.63573,0.0000000
369,167,155, 6562.30,2.0724969,135.54403,236.45741,0.0000000
370,168,155, 6562.40,1.5194109,150.18477,223.31754,0.0000000
371,169,155, 6562.50,1.3454162,164.18804,222.53451,0.0000000
372,170,155, 6562.60,1.2078047,162.45071,209.66737,0.0000000
373,171,155, 6563.10,1.1841483,159.15572,200.13933,0.0000000
374,172,155, 6562.80,1.2445570,2.3418610,185.46696,0.0000000
375,173,155, 6563.30,0.97540773,173.42039,175.46938,0.0000000
376,174,155, 6561.30,0.49750314,129.85245,-108.81675,0.0000000
377,148,156, 6558.70,5.3525188,20.774439,-138.65787,0.0000000
378,149,156, 6558.70,7.0422329,17.064773,139.90039,0.0000000
379,150,156, 6559.00,8.6552337,16.774233,150.71176,0.0000000
380,151,156, 6559.00,8.6802379,14.957945,149.95655,0.0000000
381,152,156, 6559.00,8.2004954,13.641625,148.54856,0.0000000
382,153,156, 6559.00,5.4118205,12.115184,136.92123,0.0000000
383,154,156, 6559.00,4.9394796,11.726632,134.77303,0.0000000
384,155,156, 6558.90,2.8264066,10.273378,121.85764,0.0000000
385,156,156, 6559.30,4.0623426,25.158494,187.21088,0.0000000
386,157,156, 6560.40,7.2331338,275.81745,259.70196,0.0000000
387,158,156, 6560.60,16.901048,18.482661,261.60012,0.0000000
388,159,156, 6560.80,16.678035,16.009679,238.50375,0.0000000
389,160,156, 6560.80,17.352793,16.358809,249.28279,0.0000000
390,161,156, 6561.00,17.045885,29.157010,295.90989,0.0000000
391,162,156, 6561.30,13.722375,43.836888,277.21939,0.0000000
392,163,156, 6561.70,10.125113,121.79490,275.01348,0.0000000
393,164,156, 6562.00,7.1639460,98.063574,275.79281,0.0000000
394,165,156, 6562.00,4.4669020,474.47620,276.35550,0.0000000
395,166,156, 6562.40,5.7618635e-07,692.42038,284.15810,0.0000000
396,167,156, 6562.60,2.1888786,102.55135,222.34831,0.0000000
397,168,156, 6562.60,1.6834073,128.49124,219.78340,0.0000000
398,169,156, 6562.60,1.5384231,145.78277,223.50442,0.0000000
399,170,156, 6561.90,1.0397152,146.69574,-151.46528,0.0000000
400,171,156, 6562.00,1.2761449,132.12492,-157.98423,0.0000000
