YY,XX,wav,flux,flux_err,fwhm,vel
86,154.0,145.0,6560.4,0.57705152,1211.7097,311.22402,-1.4955779
87,155.0,145.0,6560.0,0.24568752,435.83438,198.26848,88.267039
88,156.0,145.0,6560.0,0.29011642,369.55499,187.49051,87.614585
89,157.0,145.0,6560.2,0.60206255,2514.1703,207.9541,18.499015
90,158.0,145.0,6560.2,0.57654502,1274.7081,206.29338,29.603543
91,159.0,145.0,6560.2,0.56291542,1250.8131,206.21724,31.113245
92,160.0,145.0,6560.4,0.11739355,162.93985,113.83739,-82.450912
93,161.0,145.0,6560.4,0.083866797,162.04967,-103.58706,-87.963811
94,162.0,145.0,0.0,0.0,0.0,0.0,0.0
95,163.0,145.0,6561.2,0.16170115,312.54332,-140.01534,-125.74757
96,164.0,145.0,6555.8,0.58265806,978.35407,266.32137,222.03414
97,165.0,145.0,6555.0,0.48792488,1397.9147,266.75036,266.72813
98,166.0,145.0,6555.0,0.41525387,2112.8947,276.94998,282.88062
99,167.0,145.0,6555.0,0.35405952,1908.2896,275.12788,276.36636
100,168.0,145.0,6555.2,0.3353736,1874.024,263.88271,268.0974
101,169.0,145.0,6555.2,0.2786975,2441.7564,271.38373,275.40587
102,170.0,145.0,0.0,0.0,0.0,0.0,0.0
103,171.0,145.0,0.0,0.0,0.0,0.0,0.0
104,172.0,145.0,6561.7,0.26091747,2017.6726,305.36608,20.489305
105,173.0,145.0,6561.7,0.23177101,2203.6038,252.13252,26.374364
106,174.0,145.0,6561.9,0.25909826,2127.0299,236.77018,21.941868
107,148.0,146.0,6559.9,0.57977282,147.62859,132.17937,-13.590372
108,149.0,146.0,6561.0,0.19911165,99.435541,106.34457,-63.216698
109,150.0,146.0,0.0,0.0,0.0,0.0,0.0
110,151.0,146.0,6560.3,1.1316352,1773.5709,208.39119,-72.78146
111,152.0,146.0,6560.3,1.1881489,2044.5439,216.22817,-60.791947
112,153.0,146.0,6559.8,0.67697844,635.32815,146.02627,-34.830513
113,154.0,146.0,6555.0,0.80734995,410.4138,149.45756,188.47033
114,155.0,146.0,6560.0,0.7269485,319.64756,-143.22974,-39.804983
115,156.0,146.0,6559.6,0.47616014,301.43593,134.96957,-24.339656
116,157.0,146.0,6559.9,0.35371994,189.50943,133.69599,-47.308647
117,158.0,146.0,6559.5,0.28288251,150.1009,128.09082,-30.259882
118,159.0,146.0,6559.5,0.15975889,116.82561,113.89431,-34.08499
119,160.0,146.0,6559.7,0.12682282,126.57485,109.16911,-53.395231
120,161.0,146.0,6559.7,0.10356057,126.57808,105.7252,-54.192389
121,162.0,146.0,6559.9,0.07705747,158.17578,103.76769,-72.645627
122,163.0,146.0,6554.4,0.13290896,235.56547,128.35433,172.65743
123,164.0,146.0,0.0,0.0,0.0,0.0,0.0
124,165.0,146.0,6554.8,0.56893588,900.96689,-270.42254,268.80042
125,166.0,146.0,6555.0,0.4500923,1230.272,248.29461,272.12213
126,167.0,146.0,0.0,0.0,0.0,0.0,0.0
127,168.0,146.0,6555.2,0.35763236,1920.4177,240.27303,269.08751

128,169.0,146.0,6555.2,0.31477744,2646.1101,243.85822,280.38915
129,170.0,146.0,6555.2,0.31882766,3720.4419,218.34933,287.49637

130,171.0,146.0,6555.2,0.34635252,2417.1423,236.25445,278.73869
131,172.0,146.0,6555.2,0.31729731,3425.3752,209.86378,284.16726
132,173.0,146.0,6555.2,0.24055272,4170.0551,209.51967,290.50589
133,174.0,146.0,6555.2,0.21101653,403.87004,102.99584,287.46778
134,148.0,147.0,0.0,0.0,0.0,0.0,0.0
135,149.0,147.0,0.0,0.0,0.0,0.0,0.0
136,150.0,147.0,0.0,0.0,0.0,0.0,0.0
137,151.0,147.0,0.0,0.0,0.0,0.0,0.0
138,152.0,147.0,0.0,0.0,0.0,0.0,0.0
139,153.0,147.0,0.0,0.0,0.0,0.0,0.0
140,154.0,147.0,0.0,0.0,0.0,0.0,0.0
141,155.0,147.0,0.0,0.0,0.0,0.0,0.0
142,156.0,147.0,0.0,0.0,0.0,0.0,0.0
143,157.0,147.0,0.0,0.0,0.0,0.0,0.0
144,158.0,147.0,0.0,0.0,0.0,0.0,0.0
145,159.0,147.0,6553.2,0.30145898,116.92894,126.81723,252.01315
146,160.0,147.0,6553.4,0.270372,135.79196,127.98119,237.03222
147,161.0,147.0,6553.4,0.25150036,156.90498,127.19989,236.47084
148,162.0,147.0,6553.6,0.43998419,257.05928,-156.86083,237.52601
149,163.0,147.0,6554.6,0.97140192,356.69479,-258.89904,274.41265
150,164.0,147.0,6554.8,0.4097395,412.52863,183.31523,196.04949
151,165.0,147.0,6561.8,0.34525744,317.54139,149.49114,0.92677473
152,166.0,147.0,6555.0,0.60697901,1085.2588,281.56827,272.526
153,167.0,147.0,6555.0,0.51645967,1264.7829,263.38866,277.47378
154,168.0,147.0,6555.2,0.40980771,1947.2015,240.27161,275.31247
155,169.0,147.0,0.0,0.0,0.0,0.0,0.0
156,170.0,147.0,6562.2,0.42903598,454.02219,113.47279,-30.614174
157,171.0,147.0,6562.2,0.43566024,400.43172,-110.11237,-30.850579
158,172.0,147.0,6561.2,0.32512623,2136.0661,203.48627,42.82572
159,173.0,147.0,6562.2,0.32812973,421.32015,106.96067,-32.241855
160,174.0,147.0,6561.3,0.17020229,213.31195,-95.699151,0.0
161,148.0,148.0,6563.7,0.44044234,39.992975,98.903906,-182.43044
162,149.0,148.0,6559.9,0.26270765,31.688134,85.090138,-8.4309825
163,150.0,148.0,6559.9,0.48456253,57.668488,113.93735,-10.597125
164,151.0,148.0,0.0,0.0,0.0,0.0,0.0
165,152.0,148.0,0.0,0.0,0.0,0.0,0.0
166,153.0,148.0,0.0,0.0,0.0,0.0,0.0
167,154.0,148.0,6560.0,0.74206017,1528.8367,226.42462,34.800411
168,155.0,148.0,6560.0,0.880686,1618.8329,219.43623,34.005838
169,156.0,148.0,6560.0,0.60941466,251.34926,195.41438,82.620217
170,157.0,148.0,6560.2,1.2708874,1477.1325,206.41873,16.981325
171,158.0,148.0,6560.2,1.2205864,1264.6569,212.09009,24.141418
172,159.0,148.0,6560.4,0.78866454,194.41125,173.00819,55.714829
173,160.0,148.0,6560.6,0.55420088,164.55783,149.24511,59.658303
174,161.0,148.0,6560.6,0.51416545,186.95999,152.25218,60.431757
175,162.0,148.0,6560.8,0.410805,213.45314,152.91775,60.496176
176,163.0,148.0,6559.8,0.25555859,850.18436,301.09571,0.0
177,164.0,148.0,6561.8,0.063214953,93.408023,78.615805,-4.2244446
178,165.0,148.0,6562.0,0.081586476,131.3259,83.194153,-16.855975
179,166.0,148.0,6562.0,0.13245746,228.02962,94.650002,-18.555681
180,167.0,148.0,6562.2,0.20834151,354.85512,102.43,-28.74312
181,168.0,148.0,6562.2,0.31927631,44.14287,109.60363,-29.468734
182,169.0,148.0,6562.2,0.38552093,5664.3258,174.63818,-31.98473
183,170.0,148.0,6562.2,0.25447901,2010.9036,190.10847,6.2681465
184,171.0,148.0,6562.2,0.2801849,1509.8845,195.8242,22.814917
185,172.0,148.0,6562.2,0.16799046,889.10505,160.50503,53.171975
186,173,148, 6562.20,0.27397754,1733.7960,203.00954,18.011790#
187,174,148, 6562.20,0.35682821,1519.1060,221.22127,11.592985#

189,149,149, 6559.30,2.1261853,65.206640,137.68718,10.191106
190,150,149, 6559.40,2.1573852,77.812511,144.92072,4.8286476
191,151,149, 6560.10,1.9194410,233.72830,152.02828,-36.969010
192,152,149, 6559.80,3.5779375,169.28010,164.23237,-31.371015
193,153,149, 6560.00,2.9715412,257.62522,155.81209,-38.902971
194,154,149, 6560.00,2.7811673,277.95371,152.22745,-38.435699
195,155,149, 6560.00,1.9519642,371.28436,143.73455,-39.424206
196,156,149, 6560.00,1.4688457,158.79416,141.19165,-43.346885
197,157,149, 6560.20,0.96874319,110.58759,138.10256,-57.963754
198,158,149, 6559.70,0.44479675,71.653726,121.68992,-42.200793
199,159,149, 6559.90,0.26591632,60.415692,108.07487,-61.350465
200,160,149, 6561.00,1.5550019,156.17004,220.37040,0.0000000
201,161,149, 6561.10,1.3179234,193.37884,227.47204,0.0000000
202,162,149, 6560.70,1.3862556,538.69620,242.16018,0.0000000
203,163,149, 6560.94,1.0563729,413.79416,217.08656,0.0000000
204,164,149, 6561.20,0.069807073,85.316704,73.252329,19.965097
205,165,149, 6561.10,0.061779712,102.76700,71.801653,22.408930
206,166,149, 6561.10,0.12160109,200.70515,87.509239,20.274063
207,167,149, 6561.10,0.15388439,277.70625,93.248843,21.147640
208,168,149, 6561.30,0.26278728,615.19845,104.35528,12.239938
209,169,149, 6561.50,0.28479512,841.38097,99.373193,2.1243957
210,170,149, 6561.30,0.46299025,389.69660,105.39575,9.0335428
211,171,149, 6561.30,0.48282379,300.71762,104.77800,8.4739581
212,172,149, 6561.40,0.44536497,321.32906,-102.18712,2.5908368
213,173,149, 6561.40,0.31114774,365.30352,98.161987,2.6174931
214,174,149, 6561.30,0.23075476,291.48649,-95.009139,7.0442122
215,148,150, 6556.60,1.6808395,44.190636,132.96605,0.0000000
216,149,150, 6556.80,1.7891687,59.432915,148.40444,0.0000000
217,150,150, 6556.80,1.3147932,78.727895,163.80762,0.0000000
218,151,150, 6559.80,4.3218435,287.76346,162.63517,-33.242043
219,152,150, 6559.40,2.6804046,161.73134,-242.95197,0.0000000
220,153,150, 6559.50,4.0029010,90.159415,-209.36173,0.0000000
221,154,150, 6559.80,2.8264784,75.637626,209.17469,0.0000000
222,155,150, 6559.80,2.8667829,76.119379,201.16765,0.0000000
223,156,150, 6560.00,3.3280807,73.005962,227.63340,0.0000000
224,157,150, 6560.20,3.1062112,67.940372,215.55074,0.0000000
225,158,150, 6560.20,3.3670832,68.750059,222.51456,0.0000000
226,159,150, 6560.45,2.9464068,80.544053,229.06996,0.0000000
227,160,150, 6560.60,1.1424754,1269.8899,240.35739,0.0000000
228,161,150, 6561.00,0.11638066,34.330828,69.025953,32.852564
229,162,150, 6561.00,0.13257120,47.099590,75.677687,30.226841
230,163,150, 6561.20,0.14495249,64.799131,79.000400,18.442064
231,164,150, 6561.20,0.20248420,101.82921,92.880423,19.212423
232,165,150, 6561.20,0.22155807,131.55532,99.090909,19.438192
233,166,150, 6561.40,0.26435632,234.95863,101.68613,7.9815796
234,167,150, 6561.40,0.28600290,307.33431,105.85390,8.3862028
235,168,150, 6561.40,0.32125881,680.95451,104.19669,7.3657883
236,169,150, 6561.40,0.41182167,724.45225,106.42391,9.1092895
237,170,150, 6561.60,0.38775248,603.82012,-100.09471,0.0000000
238,171,150, 6561.60,0.36536931,546.81522,97.125982,0.0000000
239,172,150, 6561.40,0.39327920,158.57191,-98.942912,0.0000000
240,173,150, 6561.40,0.37093531,172.35526,-102.00724,0.0000000
241,174,150, 6561.40,0.23244977,159.30686,-94.498333,0.0000000
242,148,151, 6560.00,0.46697475,15.645201,81.792287,-12.902851
243,149,151, 6559.30,1.6152578,36.425048,133.59812,0.0000000
244,150,151, 6559.30,1.3729364,47.079617,-130.34088,0.0000000
245,151,151, 6559.10,4.8358252,218.80225,156.30233,0.0000000
246,152,151, 6559.10,4.6569582,56.786159,150.33611,0.0000000
247,153,151, 6559.10,5.0363468,44.001153,149.31093,0.0000000
248,154,151, 6559.10,5.1372510,44.126930,148.12233,0.0000000
249,155,151, 6559.05,4.7807967,37.361816,147.36337,0.0000000
250,156,151, 6559.05,2.9621709,35.987884,141.39335,0.0000000
251,157,151, 6558.50,0.87448276,25.749129,113.79929,0.0000000
252,158,151, 6558.70,0.38937171,22.924420,-98.558873,0.0000000
253,159,151, 6560.50,0.31272354,28.728607,84.589940,-100.62420
254,160,151, 6561.80,0.33689565,25.143838,83.997542,0.0000000
255,161,151, 6561.80,0.49246311,33.212062,-96.760312,0.0000000
256,162,151, 6562.00,0.54009726,48.174029,-109.18201,0.0000000
257,163,151, 6562.00,0.64030340,69.584550,123.54717,0.0000000
258,164,151, 6561.60,0.47719493,108.11390,-104.61760,0.0000000
259,165,151, 6561.60,0.44334090,137.83125,-108.55518,0.0000000
260,166,151, 6561.70,0.33981230,158.80784,100.80212,0.0000000
261,167,151, 6561.70,0.35324150,205.52908,105.39769,0.0000000
262,168,151, 6561.70,0.84049950,617.22077,-199.87644,0.0000000
263,169,151, 6561.70,0.39529441,634.61000,106.98640,0.0000000
264,170,151, 6561.40,0.29501348,142.97669,95.554436,0.0000000
265,171,151, 6561.40,0.26673437,127.78953,92.094794,0.0000000
266,172,151, 6561.40,0.27407301,126.69689,91.753261,0.0000000
267,173,151, 6561.40,0.21822909,135.36105,-88.631185,0.0000000
268,174,151, 6561.40,0.18325814,132.62194,-87.691714,0.0000000
269,148,152, 6558.50,4.2658872,86.018814,243.43569,0.0000000 
270,149,152, 6558.50,2.9357683,135.21270,-344.93623,0.0000000
271,150,152, 6559.10,5.3618219,102.61359,155.26618,0.0000000
272,151,152, 6559.15,5.5636667,55.157426,150.96381,0.0000000
273,152,152, 6558.90,5.3910676,25.209947,147.41946,0.0000000
274,153,152, 6558.90,5.3238425,22.811385,145.54727,0.0000000
275,154,152, 6558.90,5.5198197,22.883117,144.77603,0.0000000
276,155,152, 6558.70,5.8936019,18.237229,138.93797,0.0000000
277,156,152, 6558.60,2.7113270,19.096874,130.27287,0.0000000
278,157,152, 6558.40,1.3608742,20.195352,116.87235,0.0000000
279,158,152, 6558.60,0.32805664,13.643654,78.356342,0.0000000
280,159,152, 6561.80,0.29016284,11.906568,-64.463497,0.0000000
281,160,152, 6561.70,0.86587767,19.103080,93.428461,0.0000000
282,161,152, 6561.60,0.85921718,23.337162,-91.301433,0.0000000
283,162,152, 6561.60,1.1095824,37.285356,-106.27763,0.0000000
284,163,152, 6561.70,0.76218019,55.255094,-102.95602,0.0000000
285,164,152, 6561.70,0.81285572,80.369167,111.97099,0.0000000
286,165,152, 6561.70,0.37885313,116.59194,94.378676,0.0000000
287,166,152, 6561.70,0.41620576,251.22320,98.982641,0.0000000
288,167,152, 6561.80,0.27843013,182.27395,-97.579819,0.0000000
289,168,152, 6561.80,1.0018791,678.26302,-247.39071,0.0000000
290,169,152, 6562.00,0.90456283,332.78770,215.43302,0.0000000
291,170,152, 6562.10,0.87010084,309.82867,216.58214,0.0000000
292,171,152, 6562.40,0.21786387,131.02220,90.687074,-44.003903
293,172,152, 6562.40,0.36063840,128.32389,101.75180,-45.211892
294,173,152, 6562.40,0.31827119,128.40705,99.355613,-45.113172
295,174,152, 6562.40,0.24634912,127.13702,95.860650,-45.044260
296,148,153, 6559.20,3.5454240,89.438154,150.94537,0.0000000
297,149,153, 6559.40,4.5793426,114.26342,250.89010,0.0000000
298,150,153, 6559.40,7.0789606,76.975308,-221.59415,0.0000000
299,151,153, 6559.40,8.1986804,104.38877,-246.05151,0.0000000
300,152,153, 6559.70,7.6783808,56.785679,-277.20746,0.0000000
301,153,153, 6559.70,8.6074543,53.107701,276.21178,0.0000000
302,154,153, 6559.70,8.1514348,53.566314,-275.59805,0.0000000
303,155,153, 6559.80,9.5448061,35.418184,239.51343,0.0000000
304,156,153, 6560.00,10.427336,20.965862,208.06169,0.0000000
305,157,153, 6560.20,10.338955,24.472399,233.51539,0.0000000
306,158,153, 6560.70,2.9191854,22.123872,129.06695,58.566926
307,159,153, 6561.50,1.7688310,13.981277,-108.78991,14.874620
308,160,153, 6561.70,2.2377022,15.630386,110.69304,-0.49991885
309,161,153, 6561.70,2.7374622,20.131252,117.01908,-3.0503502
310,162,153, 6561.70,1.7750605,32.988344,105.45583,-5.1013233
311,163,153, 6561.90,1.1907802,83.817797,101.12264,-15.322604
312,164,153, 6561.90,1.0156422,115.96815,106.04163,-13.598202
313,165,153, 6561.90,0.59243356,170.00986,100.03400,-13.196300
314,166,153, 6561.90,0.35286781,133.95510,87.311001,-14.738802
315,167,153, 6561.90,0.25636825,119.66017,82.857346,-18.059738
316,168,153, 6561.90,0.22810724,170.02881,85.884421,-17.066465
317,169,153, 6562.10,0.16133424,126.79064,81.294542,-28.296986
318,170,153, 6562.10,0.19587945,131.41331,88.168085,-29.834298
319,171,153, 6562.10,0.16867303,103.07546,83.455231,-30.097227
320,172,153, 6562.10,0.19115329,99.679520,83.674411,-29.630331
321,173,153, 6562.10,0.18167090,101.47904,83.185233,-29.593737
322,174,153, 6561.90,0.19425392,99.256855,89.345466,-22.664375
323,148,154, 6559.80,5.6260584,125.88459,155.44949,-29.942665
324,149,154, 6559.80,5.6822765,103.50503,149.27493,-31.541599
325,150,154, 6560.00,5.4348080,93.451696,142.47724,-41.345351
326,151,154, 6560.00,4.4365993,65.805138,135.30941,-42.482181
327,152,154, 6560.00,4.7484196,46.316497,134.83701,-42.770281
328,153,154, 6560.00,6.5850101,33.796693,144.65173,-43.366704
329,154,154, 6560.00,7.6427930,29.470155,148.95157,-43.091712
330,155,154, 6560.00,5.6411722,25.825264,141.74895,-46.831508
331,156,154, 6558.30,2.1598270,12.522433,119.72409,18.870333
332,157,154, 6560.10,6.9758747,22.767250,154.56731,-51.147219
333,158,154, 6561.10,6.2372293,19.036158,138.36334,27.472002
334,159,154, 6560.30,1.6428660,8.0135244,87.412590,62.788549
335,160,154, 6560.50,2.3798368,10.234110,93.425871,51.242145
336,161,154, 6560.50,2.9444603,14.721032,97.259288,49.685129
337,162,154, 6560.50,2.6475425,27.550195,101.57330,48.915907
338,163,154, 6560.70,1.9445769,68.124312,-102.95156,39.613661
339,164,154, 6560.70,1.2862457,88.873589,101.90154,41.265847
340,165,154, 6560.70,0.69348212,92.818755,94.472061,39.447325
341,166,154, 6561.20,0.44295293,68.378470,89.931080,13.689860
342,167,154, 6561.20,0.31870115,85.306168,87.195787,13.272605
343,168,154, 6561.20,0.25492341,101.76921,85.420274,13.189945
344,169,154, 6561.40,0.20710335,98.511575,85.294113,2.1268286
345,170,154, 6561.40,0.20431721,97.723195,-85.800888,1.9397708
346,171,154, 6561.90,0.24696831,88.778903,90.646471,-23.201335
347,172,154, 6561.90,0.30865942,92.827776,93.296102,-22.416713
348,173,154, 6561.90,0.29882585,93.127987,93.387305,-22.514652
349,174,154, 6561.90,0.17256277,83.573244,83.637429,-23.061562
350,148,155, 6560.00,5.1626867,77.365620,147.97225,-41.513701
351,149,155, 6560.00,6.9763941,34.166595,222.61681,0.0000000
352,150,155, 6560.00,8.5955181,27.795084,222.43847,0.0000000
353,151,155, 6560.00,11.396859,15.279603,182.16850,0.0000000
354,152,155, 6560.00,12.458195,14.881904,189.10426,0.0000000
355,153,155, 6560.00,12.969609,15.101352,196.61709,0.0000000
356,154,155, 6560.00,12.603879,23.257563,243.80474,0.0000000
357,155,155, 6560.20,12.286085,17.173705,213.37147,0.0000000
358,156,155, 6560.40,13.684089,17.673333,222.63107,0.0000000
359,157,155, 6561.20,9.9228150,18.736424,172.12516,0.0000000
360,158,155, 6561.80,1.2857073,6.4132356,-80.486415,0.0000000
361,159,155, 6561.50,2.8287750,8.0915768,-94.751459,0.0000000
362,160,155, 6561.50,4.6726356,10.568281,104.11910,0.0000000
363,161,155, 6561.60,3.6054473,10.382422,94.989998,0.0000000
364,162,155, 6561.60,3.2906213,19.968963,99.713019,0.0000000
365,163,155, 6561.70,2.5448779,59.707378,106.52284,0.0000000
366,164,155, 6561.60,1.3638770,37.613688,-97.981177,0.0000000
367,165,155, 6561.60,0.58607751,45.068191,85.813270,0.0000000
368,166,155, 6561.50,0.40762304,39.166188,-86.259258,0.0000000
369,167,155, 6561.50,0.25144123,49.073595,-81.520533,0.0000000
370,168,155, 6561.40,0.19954477,60.438742,-82.118381,0.0000000
371,169,155, 6561.40,0.15424121,64.216126,-78.424434,0.0000000
372,170,155, 6561.30,0.16089288,69.913724,80.010210,0.0000000
373,171,155, 6561.30,0.32833813,84.012852,-97.968434,0.0000000
374,172,155, 6561.30,0.24943747,1.5322626,79.513285,0.0000000
375,173,155, 6561.30,0.48670299,104.46922,103.66770,0.0000000
376,174,155, 6563.50,0.85880853,204.07665,168.15194,0.0000000
377,148,156, 6560.60,4.8568436,24.671781,168.43136,0.0000000
378,149,156, 6560.70,6.0213534,20.452097,167.82169,0.0000000
379,150,156, 6560.50,7.6133976,24.217532,231.27215,0.0000000
380,151,156, 6560.50,9.0823459,22.145911,238.04196,0.0000000
381,152,156, 6560.50,10.495075,20.869851,245.75113,0.0000000
382,153,156, 6560.10,14.435472,20.945068,256.80329,0.0000000
383,154,156, 6560.10,14.851838,20.603030,256.96743,0.0000000
384,155,156, 6560.10,15.088039,18.515691,241.25345,0.0000000
385,156,156, 6560.50,13.891104,32.962085,265.91721,0.0000000
386,157,156, 6560.60,9.2795472,261.65259,243.73202,0.0000000
387,158,156, 6561.60,1.5291543,6.4327938,-84.088449,0.0000000
388,159,156, 6561.80,2.5014703,6.7588309,-92.147173,0.0000000
389,160,156, 6561.80,4.1388413,7.4433933,104.83548,0.0000000
390,161,156, 6561.60,5.4619828,10.254126,107.61488,0.0000000
391,162,156, 6561.70,3.7204859,15.923584,-104.34060,0.0000000
392,163,156, 6561.70,2.2909398,40.990506,101.29734,0.0000000
393,164,156, 6561.70,1.2569287,32.223550,-97.735309,0.0000000
394,165,156, 6562.00,0.97082402,200.92923,123.71537,0.0000000
395,166,156, 6562.40,3.4719854,559.97548,233.00163,0.0000000
396,167,156, 6560.90,0.18196596,50.135167,91.947624,0.0000000
397,168,156, 6561.00,0.11096018,55.690425,-78.717377,0.0000000
398,169,156, 6561.00,0.065984217,56.958855,-69.569414,0.0000000
399,170,156, 6563.30,0.43492627,122.38708,112.92359,52.377592
400,171,156, 6563.30,0.45594526,102.72152,108.34221,56.607231
