YY,XX,wav,flux,flux_err,fwhm,vel
48,170.0,143.0,6546.8,0.066767708,0.0,179.06643,0.0
49,171.0,143.0,6546.8,0.062873846,0.0,191.05041,0.0
50,172.0,143.0,6547.4,0.06900912,0.0,201.83354,0.0
51,173.0,143.0,6547.8,0.067081683,0.0,210.82299,0.0
52,174.0,143.0,6547.8,0.073606051,0.0,237.50736,0.0
53,148.0,144.0,6545.2,0.18438469,0.0,246.94025,0.0
54,149.0,144.0,6545.2,0.19038148,0.0,251.74392,0.0
55,150.0,144.0,6545.2,0.19578687,0.0,253.92078,0.0
56,151.0,144.0,6545.2,0.19871327,0.0,256.90321,0.0
57,152.0,144.0,6545.2,0.19628759,0.0,258.69932,0.0
58,153.0,144.0,6545.2,0.193175,0.0,246.1031,0.0
59,154.0,144.0,6545.4,0.19402621,0.0,241.26508,0.0
60,155.0,144.0,6545.4,0.18595386,0.0,220.29042,0.0
61,156.0,144.0,6545.2,0.1844003,0.0,215.15571,0.0
62,157.0,144.0,6545.4,0.14058551,0.0,192.79253,0.0
63,158.0,144.0,6545.4,0.13764872,0.0,183.17183,0.0
64,159.0,144.0,6545.6,0.13235811,0.0,179.50945,0.0
65,160.0,144.0,6546.0,0.12847031,0.0,178.84598,0.0
66,161.0,144.0,6546.4,0.13481983,0.0,170.36737,0.0
67,162.0,144.0,6546.8,0.13390769,0.0,191.58299,0.0
68,163.0,144.0,6546.6,0.10830087,0.0,183.54246,0.0
69,164.0,144.0,6546.8,0.086814375,0.0,184.67014,0.0
70,165.0,144.0,6546.0,0.087665787,0.0,185.22461,0.0
71,166.0,144.0,6547.0,0.084195905,0.0,181.98066,0.0
72,167.0,144.0,6547.2,0.07898177,0.0,188.90619,0.0
73,168.0,144.0,6547.4,0.074463511,0.0,176.68286,0.0
74,169.0,144.0,6547.4,0.075282155,0.0,182.75944,0.0
75,170.0,144.0,6547.4,0.079632415,0.0,195.38412,0.0
76,171.0,144.0,6547.4,0.084468439,0.0,214.3714,0.0
77,172.0,144.0,6546.8,0.070400755,0.0,194.03399,0.0
78,173.0,144.0,6547.4,0.069431939,0.0,206.92199,0.0
79,174.0,144.0,6547.4,0.069226251,0.0,221.77799,0.0
80,148.0,145.0,6545.0,0.21675666,0.0,216.64241,0.0
81,149.0,145.0,6545.0,0.19888562,0.0,215.99932,0.0
82,150.0,145.0,6545.0,0.21820942,0.0,232.81156,0.0
83,151.0,145.0,6545.2,0.23734677,0.0,252.20229,0.0
84,152.0,145.0,6545.2,0.23697557,0.0,251.93376,0.0
85,153.0,145.0,6545.2,0.20068811,0.0,236.49319,0.0
86,154.0,145.0,6545.2,0.24971747,0.0,249.74199,0.0
87,155.0,145.0,6545.2,0.22270405,0.0,226.08803,0.0
88,156.0,145.0,6545.2,0.19949831,0.0,214.15638,0.0
89,157.0,145.0,6545.4,0.21489153,0.0,215.15429,0.0
90,158.0,145.0,6545.4,0.20458795,0.0,206.76857,0.0
91,159.0,145.0,6545.4,0.20904915,0.0,208.41211,0.0
92,160.0,145.0,6545.8,0.16717596,0.0,179.79835,0.0
93,161.0,145.0,6546.0,0.18926476,0.0,208.60275,0.0
94,162.0,145.0,6545.6,0.16020091,0.0,208.37154,0.0
95,163.0,145.0,6546.6,0.084537895,0.0,155.72957,0.0
96,164.0,145.0,6546.8,0.082533081,0.0,174.69587,0.0
97,165.0,145.0,6547.2,0.069197433,0.0,151.247,0.0
98,166.0,145.0,6547.2,0.072339834,0.0,150.26305,0.0
99,167.0,145.0,6547.2,0.090635867,0.0,184.57422,0.0
100,168.0,145.0,6547.4,0.088919641,0.0,193.24286,0.0
101,169.0,145.0,6547.2,0.090667188,0.0,191.2078,0.0
102,170.0,145.0,6546.8,0.090627507,0.0,187.93639,0.0
103,171.0,145.0,6546.8,0.088284008,0.0,197.09736,0.0
104,172.0,145.0,6547.4,0.095543828,0.0,209.07567,0.0
105,173.0,145.0,6547.4,0.082811326,0.0,211.97099,0.0
106,174.0,145.0,6547.8,0.082344616,0.0,225.98294,0.0
107,148.0,146.0,6545.0,0.24985453,0.0,185.29405,0.0
108,149.0,146.0,6545.0,0.26039916,0.0,203.08211,0.0
109,150.0,146.0,6544.4,0.30239064,0.0,209.94598,0.0
110,151.0,146.0,6545.0,0.29849398,0.0,223.02045,0.0
111,152.0,146.0,6545.2,0.34383913,0.0,251.43944,0.0
112,153.0,146.0,6545.2,0.33243196,0.0,248.97295,0.0
113,154.0,146.0,6545.2,0.30475412,0.0,243.88876,0.0
114,155.0,146.0,6545.2,0.30432881,0.0,244.3473,0.0
115,156.0,146.0,6545.4,0.28801624,0.0,232.784,0.0
116,157.0,146.0,6545.4,0.24635452,0.0,219.89789,0.0
117,158.0,146.0,6545.4,0.26782597,0.0,214.16634,0.0
118,159.0,146.0,6545.6,0.21973612,0.0,181.01946,0.0
119,160.0,146.0,6546.0,0.19145594,0.0,168.56337,0.0
120,161.0,146.0,6545.2,0.05863981,0.0,111.92696,0.0
121,162.0,146.0,6545.9,0.15459219,0.0,174.70455,0.0
122,163.0,146.0,6546.6,0.10766025,0.0,163.99198,0.0
123,164.0,146.0,6546.2,0.14737929,0.0,209.2995,0.0
124,165.0,146.0,6547.0,0.12224093,0.0,200.25337,0.0
125,166.0,146.0,6547.2,0.10945351,0.0,178.56015,0.0
126,167.0,146.0,6546.6,0.099590141,0.0,190.10676,0.0
127,168.0,146.0,6547.2,0.10425195,0.0,196.94529,0.0

128,169.0,146.0,6547.4,0.10112533,0.0,189.94938,0.0
129,170.0,146.0,6547.4,0.10491185,0.0,189.89624,0.0

130,171.0,146.0,6547.4,0.11107355,0.0,201.98534,0.0
131,172.0,146.0,6547.4,0.10854187,0.0,202.40063,0.0
132,173.0,146.0,6547.4,0.09966323,0.0,207.74303,0.0
133,174.0,146.0,6547.8,0.094115556,0.0,227.11084,0.0
134,148.0,147.0,6544.4,0.35979272,0.0,180.53267,0.0
135,149.0,147.0,6544.4,0.37806839,0.0,190.8796,0.0
136,150.0,147.0,6544.4,0.39919233,0.0,205.08799,0.0
137,151.0,147.0,6544.4,0.39597873,0.0,216.77225,0.0
138,152.0,147.0,6544.6,0.4159503,0.0,234.807,0.0
139,153.0,147.0,6544.6,0.42558116,0.0,249.17197,0.0
140,154.0,147.0,6544.6,0.41386122,0.0,246.09914,0.0
141,155.0,147.0,6544.6,0.38920028,0.0,235.84067,0.0
142,156.0,147.0,6544.8,0.39531134,0.0,237.63188,0.0
143,157.0,147.0,6544.8,0.37562611,0.0,230.56115,0.0
144,158.0,147.0,6544.8,0.35872635,0.0,223.14532,0.0
145,159.0,147.0,6544.5,0.32547563,0.0,214.18474,0.0
146,160.0,147.0,6544.5,0.29953568,0.0,219.59294,0.0
147,161.0,147.0,6545.6,0.27649533,0.0,222.04734,0.0
148,162.0,147.0,6545.8,0.23374707,0.0,214.49598,0.0
149,163.0,147.0,6546.0,0.17756766,0.0,196.92952,0.0
150,164.0,147.0,6546.15,0.13775691,0.0,191.30326,0.0
151,165.0,147.0,6546.3,0.15245458,0.0,205.90232,0.0
152,166.0,147.0,6546.55,0.14449516,0.0,205.19097,0.0
153,167.0,147.0,6546.55,0.12880275,0.0,206.74194,0.0
154,168.0,147.0,6546.75,0.11648,0.0,198.10368,0.0
155,169.0,147.0,6546.8,0.11571438,0.0,192.61049,0.0
156,170.0,147.0,6546.75,0.13465684,0.0,214.10171,0.0
157,171.0,147.0,6546.75,0.14412254,0.0,220.79385,0.0
158,172.0,147.0,6546.75,0.12876735,0.0,211.30761,0.0
159,173.0,147.0,6547.4,0.12004556,0.0,220.1878,0.0
160,174.0,147.0,6547.1,0.10983237,0.0,227.4014,0.0
161,148.0,148.0,6544.15,0.41313628,0.0,159.66284,0.0
162,149.0,148.0,6544.15,0.43469863,0.0,172.67745,0.0
163,150.0,148.0,6544.35,0.45383116,0.0,190.05397,0.0
164,151.0,148.0,6544.3,0.54909811,0.0,218.41899,0.0
165,152.0,148.0,6544.5,0.55198456,0.0,232.61056,0.0
166,153.0,148.0,6544.6,0.58887515,0.0,246.69265,0.0
167,154.0,148.0,6544.55,0.51097924,0.0,237.78321,0.0
168,155.0,148.0,6545.0,0.52797178,0.0,240.67907,0.0
169,156.0,148.0,6545.0,0.49288669,0.0,233.60692,0.0
170,157.0,148.0,6545.0,0.46377294,0.0,231.5734,0.0
171,158.0,148.0,6545.2,0.426525,0.0,221.33183,0.0
172,159.0,148.0,6545.2,0.35476596,0.0,207.22638,0.0
173,160.0,148.0,6545.4,0.3428581,0.0,216.44391,0.0
174,161.0,148.0,6545.6,0.29122947,0.0,203.40866,0.0
175,162.0,148.0,6545.8,0.099952889,0.0,140.72355,0.0
176,163.0,148.0,6546.4,0.15169386,0.0,170.20787,0.0
177,164.0,148.0,6546.2,0.15495002,0.0,188.88087,0.0
178,165.0,148.0,6546.3,0.078172118,0.0,138.26415,0.0
179,166.0,148.0,6546.8,0.1542106,0.0,226.40092,0.0
180,167.0,148.0,6546.8,0.13160176,0.0,194.05051,0.0
181,168.0,148.0,6546.8,0.13328011,0.0,219.36938,0.0
182,169.0,148.0,6546.8,0.11789699,0.0,190.66639,0.0
183,170.0,148.0,6546.8,0.1423992,0.0,213.06686,0.0
184,171.0,148.0,6546.8,0.15377756,0.0,213.63137,0.0
185,172.0,148.0,6547.1,0.12919486,0.0,202.46145,0.0
186,173,148, 6546.90,0.11180611,0.0000000,205.75511,0.0000000#
187,174,148, 6547.30,0.048736728,0.0000000,217.03539,0.0000000#
188,148,149, 6542.80,0.31857483,0.0000000,222.31006,0.0000000
189,149,149, 6543.30,0.42813165,0.0000000,204.34113,0.0000000
190,150,149, 6543.50,0.52394367,0.0000000,212.36434,0.0000000
191,151,149, 6543.50,0.59778100,0.0000000,236.85259,0.0000000
192,152,149, 6544.70,0.62992766,0.0000000,207.58506,0.0000000
193,153,149, 6544.80,0.81391228,0.0000000,233.72020,0.0000000
194,154,149, 6544.80,0.79081765,0.0000000,232.58223,0.0000000
195,155,149, 6545.00,0.58360989,0.0000000,221.40204,0.0000000
196,156,149, 6544.80,0.054500526,0.0000000,82.372127,0.0000000
197,157,149, 6544.70,0.067535021,0.0000000,89.171596,0.0000000
198,158,149, 6544.63,0.088406207,0.0000000,100.81315,0.0000000
199,159,149, 6544.50,0.10402137,0.0000000,108.61781,0.0000000
200,160,149, 6544.40,0.11559522,0.0000000,119.90157,0.0000000
201,161,149, 6545.60,0.094967370,0.0000000,121.30050,0.0000000
202,162,149, 6546.30,0.054944661,0.0000000,112.89721,0.0000000
203,163,149, 6546.50,0.046903647,0.0000000,124.41425,0.0000000
204,164,149, 6546.70,0.080438009,0.0000000,146.44282,0.0000000
205,165,149, 6546.40,0.20607232,0.0000000,209.76138,0.0000000
206,166,149, 6546.70,0.16223551,0.0000000,197.39314,0.0000000
207,167,149, 6546.70,0.16380754,0.0000000,209.63676,0.0000000
208,168,149, 6546.90,0.16198856,0.0000000,207.10269,0.0000000
209,169,149, 6546.90,0.13512518,0.0000000,197.63222,0.0000000
210,170,149, 6546.90,0.14086764,0.0000000,202.57182,0.0000000
211,171,149, 6547.10,0.15278058,0.0000000,204.26396,0.0000000
212,172,149, 6547.10,0.12751525,0.0000000,192.88147,0.0000000
213,173,149, 6547.10,0.11517498,0.0000000,190.03288,0.0000000
214,174,149, 6547.80,0.066156148,0.0000000,143.73220,0.0000000
215,148,150, 6544.80,0.45676927,0.0000000,199.76982,0.0000000
216,149,150, 6544.50,0.71418913,0.0000000,221.73239,0.0000000
217,150,150, 6544.30,0.87381184,0.0000000,217.77091,0.0000000
218,151,150, 6544.50,0.84991753,0.0000000,233.25619,0.0000000
219,152,150, 6544.70,1.0599033,0.0000000,220.49141,0.0000000
220,153,150, 6544.70,1.2173185,0.0000000,232.36173,0.0000000
221,154,150, 6544.80,1.1897358,0.0000000,230.16984,0.0000000
222,155,150, 6544.90,1.0716974,0.0000000,226.50561,0.0000000
223,156,150, 6544.20,0.29675183,0.0000000,126.62197,0.0000000
224,157,150, 6544.20,0.13817768,0.0000000,104.42978,0.0000000
225,158,150, 6543.90,0.15720913,0.0000000,113.90972,0.0000000
226,159,150, 6543.81,0.13783414,0.0000000,114.83671,0.0000000
227,160,150, 6543.60,0.098155108,0.0000000,110.87447,0.0000000
228,161,150, 6546.60,0.12084783,0.0000000,112.55259,0.0000000
229,162,150, 6546.30,0.10502421,0.0000000,122.55422,0.0000000
230,163,150, 6546.50,0.15083186,0.0000000,158.85482,0.0000000
231,164,150, 6546.50,0.12672246,0.0000000,156.75843,0.0000000
232,165,150, 6546.70,0.16127360,0.0000000,180.49005,0.0000000
233,166,150, 6546.60,0.21553286,0.0000000,206.70219,0.0000000
234,167,150, 6546.80,0.19449429,0.0000000,213.57508,0.0000000
235,168,150, 6546.80,0.18772442,0.0000000,214.43391,0.0000000
236,169,150, 6546.80,0.13251029,0.0000000,188.71629,0.0000000
237,170,150, 6546.80,0.094533106,0.0000000,156.51570,0.0000000
238,171,150, 6546.80,0.096914548,0.0000000,160.32085,0.0000000
239,172,150, 6546.80,0.088772670,0.0000000,157.45493,0.0000000
240,173,150, 6547.00,0.065952223,0.0000000,142.60260,0.0000000
241,174,150, 6547.20,0.035432412,0.0000000,127.41016,0.0000000
242,148,151, 6544.10,0.92268887,0.0000000,177.32850,0.0000000
243,149,151, 6544.10,1.0790110,0.0000000,202.20796,0.0000000
244,150,151, 6544.30,0.64937636,0.0000000,182.69892,0.0000000
245,151,151, 6544.50,0.73336434,0.0000000,185.74395,0.0000000
246,152,151, 6544.40,0.51683036,0.0000000,141.46277,0.0000000
247,153,151, 6544.40,0.44246316,0.0000000,122.91640,0.0000000
248,154,151, 6544.40,0.59112430,0.0000000,144.77585,0.0000000
249,155,151, 6544.40,0.43552126,0.0000000,123.67813,0.0000000
250,156,151, 6544.40,0.23252925,0.0000000,122.13254,0.0000000
251,157,151, 6544.40,0.18261654,0.0000000,-99.743955,0.0000000
252,158,151, 6544.60,0.18882547,0.0000000,113.82808,0.0000000
253,159,151, 6547.00,0.22224292,0.0000000,116.44709,0.0000000
254,160,151, 6545.80,0.20302259,0.0000000,111.37531,0.0000000
255,161,151, 6546.20,0.23304292,0.0000000,122.14925,0.0000000
256,162,151, 6546.20,0.25638122,0.0000000,156.01192,0.0000000
257,163,151, 6546.40,0.32412289,0.0000000,183.43040,0.0000000
258,164,151, 6546.50,0.42186679,0.0000000,230.04188,0.0000000
259,165,151, 6546.50,0.35362235,0.0000000,232.81643,0.0000000
260,166,151, 6546.70,0.31148580,0.0000000,232.52461,0.0000000
261,167,151, 6546.70,0.24726030,0.0000000,231.68697,0.0000000
262,168,151, 6546.70,0.11523060,0.0000000,-213.83159,0.0000000
263,169,151, 6546.70,0.19474164,0.0000000,229.76220,0.0000000
264,170,151, 6547.20,0.16239548,0.0000000,200.38907,0.0000000
265,171,151, 6547.30,0.16484784,0.0000000,202.95257,0.0000000 
266,172,151, 6547.30,0.13696727,0.0000000,176.33256,0.0000000
267,173,151, 6547.30,0.10470881,0.0000000,161.94091,0.0000000
268,174,151, 6547.30,0.095524775,0.0000000,159.81590,0.0000000
269,148,152, 6544.50,1.1031757,0.0000000,217.92540,0.0000000
270,149,152, 6544.50,1.3497003,0.0000000,235.56631,0.0000000
271,150,152, 6544.70,1.0808732,0.0000000,186.48797,0.0000000
272,151,152, 6544.60,0.95207610,0.0000000,177.16243,0.0000000
273,152,152, 6544.60,0.65277263,0.0000000,128.45374,0.0000000
274,153,152, 6544.60,0.58461187,0.0000000,119.85981,0.0000000
275,154,152, 6544.60,0.94421624,0.0000000,156.16968,0.0000000
276,155,152, 6544.60,0.58090234,0.0000000,121.45276,0.0000000
277,156,152, 6544.60,0.51921842,0.0000000,119.22565,0.0000000
278,157,152, 6546.40,0.50266135,0.0000000,119.53368,0.0000000
279,158,152, 6546.70,0.57279571,0.0000000,130.01957,0.0000000
280,159,152, 6546.10,0.31681381,0.0000000,105.58232,0.0000000
281,160,152, 6546.10,0.36225315,0.0000000,119.17537,0.0000000
282,161,152, 6546.50,0.37376501,0.0000000,131.90855,0.0000000
283,162,152, 6546.50,0.67915244,0.0000000,195.55176,0.0000000
284,163,152, 6546.70,0.65408234,0.0000000,222.01540,0.0000000
285,164,152, 6546.90,0.52755621,0.0000000,229.78102,0.0000000
286,165,152, 6546.90,0.40461432,0.0000000,230.19243,0.0000000
287,166,152, 6546.90,0.36511674,0.0000000,235.88587,0.0000000
288,167,152, 6546.90,0.30281411,0.0000000,238.01889,0.0000000
289,168,152, 6546.90,0.25377090,0.0000000,232.65596,0.0000000
290,169,152, 6547.30,0.21748479,0.0000000,237.94864,0.0000000
291,170,152, 6547.30,0.20978533,0.0000000,241.62438,0.0000000
292,171,152, 6547.10,0.047363887,0.0000000,136.89044,0.0000000
293,172,152, 6547.10,0.040171588,0.0000000,121.91369,0.0000000
294,173,152, 6547.10,0.035534951,0.0000000,117.92967,0.0000000
295,174,152, 6547.10,0.044439454,0.0000000,122.26956,0.0000000
296,148,153, 6544.30,1.0671762,0.0000000,227.07950,0.0000000
297,149,153, 6544.30,0.60573206,0.0000000,235.06525,0.0000000
298,150,153, 6544.50,0.47818347,0.0000000,204.28977,0.000000
299,151,153, 6544.50,0.59295894,0.0000000,134.95795,0.0000000
300,152,153, 6544.50,0.51900319,0.0000000,111.93412,0.0000000
301,153,153, 6544.50,0.54595722,0.0000000,115.44790,0.0000000
302,154,153, 6544.50,0.32060621,0.0000000,96.244494,0.0000000
303,155,153, 6544.50,0.15253005,0.0000000,89.201910,0.0000000
304,156,153, 6544.50,0.18329382,0.0000000,78.680940,0.0000000
305,157,153, 6544.70,0.22976760,0.0000000,89.180582,0.0000000
306,158,153, 6545.70,0.33993203,0.0000000,97.780788,0.0000000
307,159,153, 6546.10,0.53246710,0.0000000,112.43204,0.0000000
308,160,153, 6546.30,0.31385953,0.0000000,105.89266,0.0000000
309,161,153, 6546.50,0.37214691,0.0000000,110.50537,0.0000000
310,162,153, 6546.50,1.4507919,0.0000000,252.24401,0.0000000
311,163,153, 6546.70,0.96353975,0.0000000,227.10438,0.0000000
312,164,153, 6546.80,0.77993388,0.0000000,240.45828,0.0000000
313,165,153, 6546.80,0.52916148,0.0000000,236.14224,0.0000000
314,166,153, 6547.10,0.48160719,0.0000000,253.73828,0.0000000
315,167,153, 6547.10,0.35127027,0.0000000,243.78670,0.0000000
316,168,153, 6547.20,0.27811074,0.0000000,235.73261,0.0000000
317,169,153, 6547.20,0.22416841,0.0000000,231.47888,0.0000000
318,170,153, 6547.40,0.19358534,0.0000000,226.34857,0.0000000
319,171,153, 6547.40,0.082210325,0.0000000,143.21488,0.0000000
320,172,153, 6547.40,0.083463906,0.0000000,142.60365,0.0000000
321,173,153, 6547.40,0.080794664,0.0000000,142.66858,0.0000000
322,174,153, 6547.40,0.083095103,0.0000000,142.35883,0.0000000
323,148,154, 6544.60,1.3609859,0.0000000,217.37819,0.0000000
324,149,154, 6544.60,1.2609465,0.0000000,210.27223,0.0000000
325,150,154, 6544.60,1.6078478,0.0000000,172.49413,0.0000000
326,151,154, 6544.60,1.5306258,0.0000000,165.00484,0.0000000
327,152,154, 6544.60,1.3259099,0.0000000,155.34592,0.0000000
328,153,154, 6544.60,1.7047080,0.0000000,184.31751,0.0000000
329,154,154, 6544.60,1.7062955,0.0000000,185.58060,0.0000000
330,155,154, 6544.60,1.4866599,0.0000000,157.32852,0.0000000
331,156,154, 6544.60,0.26257615,0.0000000,-87.994803,0.0000000
332,157,154, 6544.80,0.27042055,0.0000000,85.314353,0.0000000
333,158,154, 6546.10,0.47400063,0.0000000,97.658571,0.0000000
334,159,154, 6546.50,0.74485054,0.0000000,111.02175,0.0000000
335,160,154, 6546.70,0.55745388,0.0000000,100.75374,0.0000000
336,161,154, 6546.70,2.4030997,0.0000000,278.80222,0.0000000
337,162,154, 6546.70,0.25953744,0.0000000,99.876900,0.0000000
338,163,154, 6546.90,1.4959801,0.0000000,244.08714,0.0000000
339,164,154, 6546.90,1.0481358,0.0000000,238.51693,0.0000000
340,165,154, 6546.90,0.76596901,0.0000000,256.46630,0.0000000
341,166,154, 6547.30,0.24493520,0.0000000,297.91677,0.0000000
342,167,154, 6547.30,0.16151930,0.0000000,264.33055,0.0000000
343,168,154, 6547.30,0.10949297,0.0000000,276.15306,0.0000000
344,169,154, 6547.30,0.10456207,0.0000000,270.46527,0.0000000
345,170,154, 6547.50,0.11687950,0.0000000,283.96020,0.0000000
346,171,154, 6547.50,0.13240684,0.0000000,202.24957,0.0000000
347,172,154, 6547.50,0.11858601,0.0000000,187.63654,0.0000000
348,173,154, 6547.50,0.12341987,0.0000000,195.99940,0.0000000
349,174,154, 6547.50,0.10634377,0.0000000,194.60182,0.0000000
350,148,155, 6544.70,1.1534237,0.0000000,182.95520,0.0000000
351,149,155, 6544.70,1.6182830,0.0000000,191.55360,0.0000000
352,150,155, 6544.70,1.9571404,0.0000000,189.28016,0.0000000
353,151,155, 6544.70,2.3258881,0.0000000,200.58631,0.0000000
354,152,155, 6544.70,2.5842207,0.0000000,209.36702,0.0000000
355,153,155, 6544.70,2.6274368,0.0000000,213.87091,0.0000000
356,154,155, 6544.70,2.4849653,0.0000000,212.91396,0.0000000
357,155,155, 6545.20,2.2983946,0.0000000,207.29484,0.0000000
358,156,155, 6545.40,2.2047941,0.0000000,233.78129,0.0000000
359,157,155, 6545.70,1.7110995,0.0000000,230.87190,0.0000000
360,158,155, 6546.50,2.4021619,0.0000000,299.04521,0.0000000
361,159,155, 6546.70,2.8189930,0.0000000,300.92998,0.0000000
362,160,155, 6546.70,0.57641183,0.0000000,-97.560697,0.0000000
363,161,155, 6546.70,0.51257468,0.0000000,101.74960,0.0000000
364,162,155, 6546.90,2.2495534,0.0000000,213.19642,0.0000000
365,163,155, 6546.90,1.6952332,0.0000000,228.14444,0.0000000
366,164,155, 6547.30,0.17535702,0.0000000,122.25005,0.0000000
367,165,155, 6547.30,0.061189985,0.0000000,-95.156810,0.0000000
368,166,155, 6547.30,0.038229080,0.0000000,-92.762365,0.0000000
369,167,155, 6547.50,0.028186960,0.0000000,93.365227,0.0000000
370,168,155, 6547.30,0.038238059,0.0000000,-109.18813,0.0000000
371,169,155, 6547.50,0.031305421,0.0000000,107.91058,0.0000000
372,170,155, 6547.70,0.041541449,0.0000000,-113.97374,0.0000000
373,171,155, 6547.70,0.11244292,0.0000000,136.39994,0.0000000
374,172,155, 6547.70,0.089301921,0.0000000,119.42066,0.0000000
375,173,155, 6547.50,0.10924545,0.0000000,136.92054,0.0000000
376,174,155, 6547.90,0.12641640,0.0000000,138.79072,0.0000000
377,148,156, 6544.70,0.36991158,0.0000000,108.05360,0.0000000
378,149,156, 6544.70,0.47485157,0.0000000,108.85028,0.0000000
379,150,156, 6544.70,0.74103865,0.0000000,125.09074,0.0000000
380,151,156, 6544.30,0.67655386,0.0000000,114.64236,0.0000000
381,152,156, 6544.30,0.62689679,0.0000000,118.32320,0.0000000
382,153,156, 6544.30,0.66158715,0.0000000,126.13390,0.0000000
383,154,156, 6544.30,0.62294668,0.0000000,128.10134,0.0000000
384,155,156, 6544.50,0.71240155,0.0000000,124.89341,0.0000000
385,156,156, 6544.70,0.91636171,0.0000000,144.86440,0.0000000
386,157,156, 6545.60,0.48613300,0.0000000,105.51808,0.0000000
387,158,156, 6546.00,1.0553150,0.0000000,132.31589,0.0000000
388,159,156, 6546.20,2.5279800,0.0000000,185.29549,0.0000000
389,160,156, 6546.70,3.4748915,0.0000000,209.47131,0.0000000
390,161,156, 6546.70,2.9516054,0.0000000,199.96983,0.0000000
391,162,156, 6546.90,2.8205718,0.0000000,230.42663,0.0000000
392,163,156, 6546.90,1.5948247,0.0000000,219.08057,0.0000000
393,164,156, 6547.30,0.62852493,0.0000000,186.38241,0.0000000
394,165,156, 6547.30,0.43316293,0.0000000,181.67400,0.0000000
395,166,156, 6547.30,0.26689657,0.0000000,147.50480,0.0000000
396,167,156, 6547.70,0.19063090,0.0000000,151.09718,0.0000000
397,168,156, 6548.20,0.15726554,0.0000000,146.32573,0.0000000
398,169,156, 6548.40,0.13132031,0.0000000,141.85770,0.0000000
399,170,156, 6548.20,0.14724911,0.0000000,136.35270,0.0000000
400,171,156, 6548.40,0.18396249,0.0000000,137.33714,0.0000000
401,172,156, 6548.40,0.19566159,0.0000000,135.89623,0.0000000
402,173,156, 6548.40,0.18410456,0.0000000,137.35073,0.0000000
