#YY	XX	wav	flux		flux_err	fwhm		vel
149	142	6580.78	0.32429670	396.46462	243.13660	0.0000000
150	142	6559.60	0.029180257	800.70227	104.53707	0.0000000
151	142	6580.80	0.34979763	383.60696 	234.21337	0.0000000
152	142	6580.80	0.38642794	390.76919	244.16265	0.0000000
153	142	6581.00	0.36881469	367.5532	232.01995	0.0000000
154	142	6581.02	0.37756569	374.08831	228.95256	0.0000000
155	142	6580.90	0.40974217	363.53428	226.23543	0.0000000
156	142	6580.90	0.43057552	367.92448	224.43804	0.0000000
157	142	6580.85	0.40241172	388.75894	217.74739	0.0000000
158	142	6581.00	0.38588829	349.39871	201.33082	0.0000000
159	142	6581.00	0.38830730	328.45477	191.82752	0.0000000
160	142	6581.30	0.2126630	359.77730	138.66309	0.0000000
161	142	6581.30	0.20130209	401.31337	145.46663	0.0000000
162	142	6581.22	0.28744345	436.96531	206.20367	0.0000000
163	142	6581.40	0.23332907	447.09826	177.48249	0.0000000
164	142	6581.50	0.16521716	574.15690	163.45169	0.0000000
165	142	6581.50	0.14143594	660.30101	166.15646	0.0000000
166	142	6581.60	0.14875149	670.56702	160.37457	0.0000000
167	142	6581.70	0.14202501	722.48328	165.66309	0.0000000
168	142	6581.70	0.15087095	775.69809	168.19061	0.0000000
169	142	6581.80	0.18454370	629.82450	183.09183	0.0000000
170	142	6581.90	0.19336421	626.74553	192.48966	0.0000000
171	142	6582.20	0.20549875	663.40395	207.38491	0.0000000
172	142	6582.00	0.18496705	572.29943	193.29926	0.0000000
173	142	6582.20	0.18009367	662.75042	209.48614	0.0000000
174	142	6582.60	0.20250822	817.97978	230.88099	0.0000000
148	143	6580.40	0.45006995	309.11193	258.82076	0.0000000
149	143	6580.40	0.42576842	349.01432	248.16942	0.0000000
150	143	6580.30	0.44743600	366.52129	258.83697	0.0000000
151	143	6580.40	0.49090464	350.25309	266.09550	0.0000000
152	143	6580.60	0.49023930	360.16703	265.85785	0.0000000
153	143	6580.80	0.45844299	344.89514	245.77702	0.0000000
154	143	6580.80	0.48735441	315.44383	238.65496	0.0000000
155	143	6580.80	0.48355717	332.26420	231.83380	0.0000000
156	143	6580.80	0.44996835	533.12104	218.28390	0.0000000
157	143	6581.10	0.36340795	354.01910	187.95289	0.0000000
158	143	6581.00	0.43513908	338.01118	194.33300	0.0000000
159	143	6581.20	0.36502487	350.19721	188.77552	0.0000000
160	143	6581.30	0.31827220	329.93342	173.27093	0.0000000
161	143	6581.20	0.34735722	356.57661	196.42898	0.0000000
162	143	6581.30	0.34321079	330.97884	186.74970	0.0000000
163	143	6581.50	0.19390674	458.63835	149.66718	0.0000000
164	143	6581.20	0.24208426	400.26336	179.36520	0.0000000
165	143	6581.40	0.22879270	459.19948	195.82206	0.0000000
166	143	6581.70	0.22228114	472.84436	183.33014	0.0000000
167	143	6581.80	0.21004579	511.26292	192.10087	0.0000000
168	143	6581.60	0.19363495	461.83109	168.44124	0.0000000
169	143	6581.70	0.22040052	438.77866	176.55344	0.0000000
170	143	6581.90	0.20341113	471.80778	179.06643	0.0000000
171	143	6582.00	0.19155120	543.11638	191.05041	0.0000000
172	143	6582.20	0.21023003	568.00730	201.83354	0.0000000
173	143	6582.40	0.20435197	646.27408	210.82299	0.0000000
174	143	6582.60	0.22423407	793.00389	237.50736	0.0000000
148	144	6580.00	0.56171220	283.83899	246.94025	0.0000000
149	144	6580.20	0.57999855	278.22276	251.74392	0.0000000
150	144	6580.20	0.59646608	286.86977	253.92078	0.0000000
151	144	6580.30	0.60539064	298.79616	256.90321	0.0000000
152	144	6580.50	0.59801882	305.75713	258.69932	0.0000000
153	144	6580.60	0.58854482	292.36302	246.10310	0.0000000
154	144	6580.60	0.59112014	292.80023	241.26508	0.0000000
155	144	6580.80	0.56654417	268.49896	220.29042	0.0000000
156	144	6580.90	0.56183663	263.30168	215.15571	0.0000000
157	144	6581.00	0.42833380	367.66017	192.79253	0.0000000
158	144	6581.00	0.41938604	374.35984	183.17183	0.0000000
159	144	6581.20	0.40326659	272.14702	179.50945	0.0000000
160	144	6581.20	0.39139739	293.56389	178.84598	0.0000000
161	144	6581.40	0.41072920	250.41089	170.36737	0.0000000
162	144	6581.25	0.40791610	292.78872	191.58299	0.0000000
163	144	6581.40	0.32992897	344.17339	183.54246	0.0000000
164	144	6581.45	0.26446621	477.69613	184.67014	0.0000000
165	144	6581.50	0.26709457	377.13918	185.22461	0.0000000
166	144	6581.80	0.25649528	437.13070	181.98066	0.0000000
167	144	6581.75	0.24060169	463.34080	188.90619	0.0000000
168	144	6581.75	0.22683082	487.31002	176.68286	0.0000000
169	144	6581.90	0.22932982	478.32160	182.75944	0.0000000
